"unit_id","unit","species","feeding_group","habitat_profile","carrying_capacity_animals_Current","carrying_capacity_animals_SSP245_2050_Without_Intervention","carrying_capacity_animals_SSP245_2050_With_Intervention","carrying_capacity_animals_SSP245_2090_Without_Intervention","carrying_capacity_animals_SSP245_2090_With_Intervention","carrying_capacity_animals_SSP585_2050_Without_Intervention","carrying_capacity_animals_SSP585_2050_With_Intervention","carrying_capacity_animals_SSP585_2090_Without_Intervention","carrying_capacity_animals_SSP585_2090_With_Intervention","capacity_change_from_current_animals_Current","capacity_change_from_current_animals_SSP245_2050_Without_Intervention","capacity_change_from_current_animals_SSP245_2050_With_Intervention","capacity_change_from_current_animals_SSP245_2090_Without_Intervention","capacity_change_from_current_animals_SSP245_2090_With_Intervention","capacity_change_from_current_animals_SSP585_2050_Without_Intervention","capacity_change_from_current_animals_SSP585_2050_With_Intervention","capacity_change_from_current_animals_SSP585_2090_Without_Intervention","capacity_change_from_current_animals_SSP585_2090_With_Intervention","capacity_change_from_current_pct_Current","capacity_change_from_current_pct_SSP245_2050_Without_Intervention","capacity_change_from_current_pct_SSP245_2050_With_Intervention","capacity_change_from_current_pct_SSP245_2090_Without_Intervention","capacity_change_from_current_pct_SSP245_2090_With_Intervention","capacity_change_from_current_pct_SSP585_2050_Without_Intervention","capacity_change_from_current_pct_SSP585_2050_With_Intervention","capacity_change_from_current_pct_SSP585_2090_Without_Intervention","capacity_change_from_current_pct_SSP585_2090_With_Intervention"
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Kudu","Browser","Woodland_Browser",128243,127909,95836,124114,92274,123385,91932,118195,87894,0,-334,-32407,-4130,-35970,-4858,-36311,-10048,-40349,0,-0.260620223881462,-25.2701628252195,-3.22019070333249,-28.0479894891728,-3.78829973121899,-28.3140805036298,-7.83535302718587,-31.4628720525336
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Leopard","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Ostrich","Mixed","Mixed_Open",297848,291799,340615,281944,330010,281390,329311,268466,314209,0,-6049,42767,-15905,32162,-16459,31462,-29382,16361,0,-2.03106045783922,14.3586532224048,-5.33984134671757,10.7980206847827,-5.52585545909868,10.5631762046802,-9.864696015511,5.49292607934128
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Red Hartebeest","Grazer","General_Grazer",169370,163737,235034,157713,227911,157867,227623,150162,216974,0,-5633,65664,-11657,58540,-11503,58253,-19208,47604,0,-3.32596874574049,38.7693128399253,-6.88233176988639,34.5636142480001,-6.79158641552868,34.3938922012876,-11.3407148483389,28.1063850107849
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Red Lechwe","Grazer","Wetland_Grazer",125532,119819,187481,115145,181684,115514,181603,109628,172962,0,-5713,61949,-10387,56152,-10017,56071,-15904,47430,0,-4.55119884245122,49.3491221147557,-8.27422839559717,44.7312808542463,-7.98000362214192,44.6668045347063,-12.6695664111336,37.7830713502939
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Reedbuck","Grazer","Wetland_Grazer",223168,213011,333299,204702,322994,205359,322850,194893,307488,0,-10157,110131,-18465,99826,-17809,99682,-28274,84320,0,-4.55119884245121,49.3491221147557,-8.27422839559716,44.7312808542463,-7.98000362214192,44.6668045347063,-12.6695664111336,37.7830713502939
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Roan","Grazer","General_Grazer",105856,102336,146896,98571,142444,98667,142264,93851,135609,0,-3521,41040,-7285,36588,-7189,36408,-12005,29752,0,-3.3259687457405,38.7693128399253,-6.8823317698864,34.5636142480001,-6.79158641552868,34.3938922012876,-11.3407148483389,28.1063850107849
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Sable","Grazer","General_Grazer",127028,122803,176275,118285,170933,118400,170717,112622,162730,0,-4225,49248,-8742,43905,-8627,43690,-14406,35703,0,-3.3259687457405,38.7693128399253,-6.88233176988639,34.5636142480001,-6.79158641552868,34.3938922012876,-11.3407148483389,28.1063850107849
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Spotted Hyaena","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Springbok","Grazer","Arid_Grazer",668303,652129,849077,629371,823783,628800,822190,599263,784272,0,-16175,180773,-38932,155479,-39504,153886,-69040,115968,0,-2.42027264571317,27.0495392398725,-5.82553751110365,23.2647989273784,-5.91106951509949,23.0264255544719,-10.3306423162946,17.3526393982016
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Steenbok","Browser","Shrub_Browser",2881023,2884192,2165444,2800760,2095179,2782064,2084888,2667223,1995444,0,3170,-715578,-80263,-785844,-98959,-796135,-213799,-885579,0,0.110024422552545,-24.8376458812293,-2.78592076991384,-27.2765563601013,-3.43484123173917,-27.6337603839713,-7.42095367323012,-30.7383518299534
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Vervet monkey","Omnivore","Omnivore",3759343,3677162,3682560,3554822,3559778,3546428,3552582,3385081,3389764,0,-82182,-76783,-204521,-199566,-212915,-206761,-374263,-369579,0,-2.18606375858497,-2.04245722953697,-5.44034750546364,-5.30852184714048,-5.6636354071781,-5.49992716924946,-9.95553220623056,-9.8309426390426
"Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Warthog","Grazer","General_Grazer",362936,350865,503644,337957,488380,338287,487764,321776,464944,0,-12071,140708,-24978,125444,-24649,124828,-41160,102008,0,-3.3259687457405,38.7693128399253,-6.8823317698864,34.5636142480001,-6.79158641552868,34.3938922012876,-11.3407148483389,28.1063850107849
"Cluster_6","Cluster F —    //Karas,Hardap","Baboon","Omnivore","Omnivore",220657,193687,248842,184133,238087,186707,239975,166077,214946,0,-26971,28184,-36525,17430,-33950,19317,-54580,-5712,0,-12.2229057536373,12.7729041773691,-16.5526082258659,7.89917817626501,-15.3859910975038,8.75448257115698,-24.7353811181457,-2.58851265252403
"Cluster_6","Cluster F —    //Karas,Hardap","Black rhinoceros","Browser","Shrub_Browser",5609,4722,4909,4472,4682,4555,4736,4031,4224,0,-888,-701,-1137,-927,-1055,-874,-1578,-1386,0,-15.8287104419226,-12.4936821751503,-20.2690889007697,-16.5331293135548,-18.8003689825266,-15.5780013676418,-28.1349967934153,-24.7015562782015
"Cluster_6","Cluster F —    //Karas,Hardap","Black-backed Jackal","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_6","Cluster F —    //Karas,Hardap","Black-faced Impala","Mixed","Mixed_Open",207400,184968,253101,176097,242380,178257,244057,158870,218866,0,-22433,45700,-31304,34980,-29144,36656,-48531,11466,0,-10.8161399997011,22.0346734382453,-15.0932865546899,16.8658071362547,-14.0520227361269,17.6741172004842,-23.3996522283328,5.52832623523728
"Cluster_6","Cluster F —    //Karas,Hardap","Blue wildebeest","Grazer","General_Grazer",51921,47073,67957,44889,65136,45355,65523,40509,58828,0,-4848,16035,-7032,13214,-6566,13602,-11412,6907,0,-9.33740516467858,30.8837260279209,-13.5437230994887,25.4508866664079,-12.6469930920304,26.1967201505263,-21.9799079456371,13.3021080506951
"Cluster_6","Cluster F —    //Karas,Hardap","Buffalo","Grazer","General_Grazer",22845,20712,29901,19751,28660,19956,28830,17824,25884,0,-2133,7056,-3094,5814,-2889,5985,-5021,3039,0,-9.33740516467859,30.8837260279209,-13.5437230994887,25.4508866664079,-12.6469930920304,26.1967201505263,-21.9799079456371,13.3021080506951
"Cluster_6","Cluster F —    //Karas,Hardap","Burchell's zebra","Grazer","General_Grazer",35696,32363,46720,30861,44781,31182,45047,27850,40444,0,-3333,11024,-4835,9085,-4514,9351,-7846,4748,0,-9.33740516467858,30.8837260279209,-13.5437230994887,25.4508866664079,-12.6469930920304,26.1967201505263,-21.9799079456371,13.3021080506951
"Cluster_6","Cluster F —    //Karas,Hardap","Bushpig","Omnivore","Omnivore",88263,77475,99537,73653,95235,74683,95990,66431,85978,0,-10788,11274,-14610,6972,-13580,7727,-21832,-2285,0,-12.2229057536373,12.7729041773691,-16.5526082258659,7.89917817626502,-15.3859910975038,8.75448257115698,-24.7353811181457,-2.58851265252404
"Cluster_6","Cluster F —    //Karas,Hardap","Cheetah","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_6","Cluster F —    //Karas,Hardap","Damara dik dik","Browser","Shrub_Browser",1121886,944306,981721,894490,936403,910967,947118,806243,844762,0,-177580,-140165,-227396,-185483,-210919,-174767,-315642,-277123,0,-15.8287104419226,-12.4936821751503,-20.2690889007697,-16.5331293135548,-18.8003689825266,-15.5780013676418,-28.1349967934153,-24.7015562782015
"Cluster_6","Cluster F —    //Karas,Hardap","Duiker","Browser","Woodland_Browser",244526,202305,209832,190996,199710,195160,202434,172069,180104,0,-42221,-34694,-53530,-44816,-49366,-42092,-72457,-64422,0,-17.2665123474317,-14.1882469541788,-21.8912982790814,-18.3275952770812,-20.1884199746017,-17.2137854715203,-29.6315371956105,-26.3458414310644
"Cluster_6","Cluster F —    //Karas,Hardap","Eland","Mixed","Mixed_Open",20740,18497,25310,17610,24238,17826,24406,15887,21887,0,-2243,4570,-3130,3498,-2914,3666,-4853,1147,0,-10.8161399997011,22.0346734382453,-15.0932865546899,16.8658071362547,-14.0520227361269,17.6741172004842,-23.3996522283328,5.52832623523729
"Cluster_6","Cluster F —    //Karas,Hardap","Elephant","Mixed","Large_Mixed",2375,2092,2686,1990,2571,2017,2590,1795,2321,0,-283,311,-385,196,-359,215,-580,-54,0,-11.923281746066,13.0836833504917,-16.2135825554129,8.23314133996687,-15.0965987264626,9.05459908766936,-24.4225314855162,-2.28192322756125
"Cluster_6","Cluster F —    //Karas,Hardap","Gemsbok","Mixed","Arid_Mixed",49887,44738,59082,42671,56629,43121,56975,38506,51141,0,-5149,9195,-7216,6742,-6766,7088,-11381,1254,0,-10.3222888711615,18.432369684805,-14.464126492112,13.5151102171858,-13.5619764769668,14.2082594388023,-22.8132533032075,2.51287080780174
"Cluster_6","Cluster F —    //Karas,Hardap","Giraffe","Browser","Woodland_Browser",5034,4165,4320,3932,4112,4018,4168,3543,3708,0,-869,-714,-1102,-923,-1016,-867,-1492,-1326,0,-17.2665123474317,-14.1882469541788,-21.8912982790814,-18.3275952770812,-20.1884199746017,-17.2137854715203,-29.6315371956105,-26.3458414310644
"Cluster_6","Cluster F —    //Karas,Hardap","Hartmann's zebra","Grazer","Arid_Grazer",39168,35533,48428,33937,46450,34245,46698,30631,41954,0,-3635,9260,-5231,7282,-4923,7530,-8537,2786,0,-9.2809716069809,23.6410615468053,-13.3552885169313,18.5910614038715,-12.5693148808861,19.2253533584085,-21.7957330203066,7.1120621844226
"Cluster_6","Cluster F —    //Karas,Hardap","Hippopotamus","Grazer","Wetland_Grazer",3426,3113,4647,2968,4453,2999,4480,2678,4022,0,-313,1220,-459,1027,-427,1054,-748,595,0,-9.13421497274509,35.6134456120188,-13.3906486757156,29.9622627887204,-12.4650816054719,30.750051751394,-21.844990893584,17.3771879696936
"Cluster_6","Cluster F —    //Karas,Hardap","Impala","Mixed","Mixed_Open",207400,184968,253101,176097,242380,178257,244057,158870,218866,0,-22433,45700,-31304,34980,-29144,36656,-48531,11466,0,-10.8161399997011,22.0346734382453,-15.0932865546899,16.8658071362547,-14.0520227361269,17.6741172004842,-23.3996522283328,5.52832623523728
"Cluster_6","Cluster F —    //Karas,Hardap","Klipspringer","Browser","Rocky_Browser",459421,398802,392698,380379,376219,384806,378917,343186,339608,0,-60618,-66722,-79042,-83202,-74615,-80504,-116234,-119812,0,-13.1945295911776,-14.5231184650905,-17.2046839675115,-18.1101607450613,-16.2410126316994,-17.5229217653104,-25.300199385614,-26.0789924038983
"Cluster_6","Cluster F —    //Karas,Hardap","Kudu","Browser","Woodland_Browser",22522,18633,19327,17592,18394,17975,18645,15848,16588,0,-3889,-3195,-4930,-4128,-4547,-3877,-6674,-5934,0,-17.2665123474317,-14.1882469541788,-21.8912982790814,-18.3275952770812,-20.1884199746017,-17.2137854715203,-29.6315371956105,-26.3458414310644
"Cluster_6","Cluster F —    //Karas,Hardap","Leopard","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_6","Cluster F —    //Karas,Hardap","Ostrich","Mixed","Mixed_Open",103700,92484,126550,88048,121190,89128,122028,79435,109433,0,-11216,22850,-15652,17490,-14572,18328,-24265,5733,0,-10.8161399997011,22.0346734382453,-15.0932865546899,16.8658071362547,-14.0520227361269,17.6741172004842,-23.3996522283328,5.52832623523728
"Cluster_6","Cluster F —    //Karas,Hardap","Red Hartebeest","Grazer","General_Grazer",76151,69041,99670,65838,95533,66521,96101,59413,86281,0,-7111,23518,-10314,19381,-9631,19949,-16738,10130,0,-9.33740516467857,30.8837260279209,-13.5437230994887,25.4508866664079,-12.6469930920304,26.1967201505263,-21.9799079456371,13.3021080506951
"Cluster_6","Cluster F —    //Karas,Hardap","Red Lechwe","Grazer","Wetland_Grazer",59961,54484,81315,51931,77926,52486,78399,46862,70380,0,-5477,21354,-8029,17966,-7474,18438,-13098,10419,0,-9.13421497274509,35.6134456120188,-13.3906486757156,29.9622627887204,-12.4650816054719,30.750051751394,-21.844990893584,17.3771879696936
"Cluster_6","Cluster F —    //Karas,Hardap","Reedbuck","Grazer","Wetland_Grazer",106597,96860,144559,92323,138535,93309,139375,83311,125120,0,-9737,37963,-14274,31939,-13287,32779,-23286,18524,0,-9.1342149727451,35.6134456120188,-13.3906486757156,29.9622627887204,-12.4650816054719,30.750051751394,-21.844990893584,17.3771879696936
"Cluster_6","Cluster F —    //Karas,Hardap","Roan","Grazer","General_Grazer",47595,43151,62294,41149,59708,41575,60063,37133,53926,0,-4444,14699,-6446,12113,-6019,12468,-10461,6331,0,-9.33740516467858,30.8837260279209,-13.5437230994887,25.4508866664079,-12.6469930920304,26.1967201505263,-21.9799079456371,13.3021080506951
"Cluster_6","Cluster F —    //Karas,Hardap","Sable","Grazer","General_Grazer",57114,51781,74752,49378,71649,49890,72075,44560,64711,0,-5333,17639,-7735,14536,-7223,14962,-12554,7597,0,-9.33740516467859,30.8837260279209,-13.5437230994887,25.4508866664079,-12.6469930920304,26.1967201505263,-21.9799079456371,13.3021080506951
"Cluster_6","Cluster F —    //Karas,Hardap","Spotted Hyaena","Carnivore","Carnivore",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster_6","Cluster F —    //Karas,Hardap","Springbok","Grazer","Arid_Grazer",288606,261820,356835,250062,342261,252330,344091,225702,309132,0,-26785,68229,-38544,53655,-36276,55485,-62904,20526,0,-9.28097160698091,23.6410615468053,-13.3552885169313,18.5910614038715,-12.5693148808861,19.2253533584085,-21.7957330203066,7.1120621844226
"Cluster_6","Cluster F —    //Karas,Hardap","Steenbok","Browser","Shrub_Browser",560943,472153,490860,447245,468201,455483,473559,403122,422381,0,-88790,-70082,-113698,-92741,-105459,-87384,-157821,-138562,0,-15.8287104419226,-12.4936821751503,-20.2690889007697,-16.5331293135548,-18.8003689825266,-15.5780013676418,-28.1349967934153,-24.7015562782015
"Cluster_6","Cluster F —    //Karas,Hardap","Vervet monkey","Omnivore","Omnivore",1059155,929695,1194440,883837,1142819,896193,1151878,797169,1031739,0,-129460,135285,-175318,83665,-162961,92724,-261986,-27416,0,-12.2229057536373,12.7729041773691,-16.5526082258659,7.89917817626501,-15.3859910975038,8.75448257115699,-24.7353811181457,-2.58851265252403
"Cluster_6","Cluster F —    //Karas,Hardap","Warthog","Grazer","General_Grazer",163182,147945,213578,141081,204713,142544,205930,127314,184888,0,-15237,50397,-22101,41531,-20638,42748,-35867,21707,0,-9.33740516467859,30.8837260279209,-13.5437230994887,25.4508866664079,-12.6469930920304,26.1967201505263,-21.9799079456371,13.3021080506951
