"spatial_unit","unit_id","unit","species","feeding_group","habitat_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Elephant","Mixed","Large_Mixed","SSP245_2090",31626.9163212928,32742.1066604737,1115.19033918084,3.52607989932309,31627,32742,1115
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Gemsbok","Mixed","Arid_Mixed","SSP245_2090",459098.87696603,678398.02926158,219299.15229555,47.7673031449774,459099,678398,219299
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Giraffe","Browser","Woodland_Browser","SSP245_2090",146565.263719763,64837.6130324425,-81727.6506873202,-55.761951101583,146565,64838,-81728
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Hartmann's zebra","Grazer","Arid_Grazer","SSP245_2090",240658.929884869,538941.4775895,298282.547704631,123.94410124209,240659,538941,298283
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Hippopotamus","Grazer","Wetland_Grazer","SSP245_2090",11107.8947897637,53480.6337320757,42372.738942312,381.465072763921,11108,53481,42373
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Impala","Mixed","Mixed_Open","SSP245_2090",1931049.89334138,3008215.33068073,1077165.43733934,55.7813364146421,1931050,3008215,1077165
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Klipspringer","Browser","Rocky_Browser","SSP245_2090",9989048.81385279,4667157.24280659,-5321891.5710462,-53.2772606303196,9989049,4667157,-5321892
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Kudu","Browser","Woodland_Browser","SSP245_2090",655686.706114728,290063.005671453,-365623.700443275,-55.761951101583,655687,290063,-365624
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Leopard","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Ostrich","Mixed","Mixed_Open","SSP245_2090",965524.946670692,1504107.66534036,538582.718669672,55.7813364146421,965525,1504108,538583
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Red Hartebeest","Grazer","General_Grazer","SSP245_2090",354031.730222449,1139786.47888191,785754.748659466,221.944724605829,354032,1139786,785755
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Red Lechwe","Grazer","Wetland_Grazer","SSP245_2090",194388.158820865,935911.090311326,741522.93149046,381.465072763921,194388,935911,741523
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Reedbuck","Grazer","Wetland_Grazer","SSP245_2090",345578.949014872,1663841.93833125,1318262.98931637,381.465072763921,345579,1663842,1318263
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Roan","Grazer","General_Grazer","SSP245_2090",221269.83138903,712366.549301196,491096.717912166,221.944724605829,221270,712367,491097
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Sable","Grazer","General_Grazer","SSP245_2090",265523.797666837,854839.859161436,589316.061494599,221.944724605829,265524,854840,589316
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Spotted Hyaena","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Springbok","Grazer","Arid_Grazer","SSP245_2090",1773276.32546746,3971147.72960685,2197871.40413939,123.94410124209,1773276,3971148,2197871
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Steenbok","Browser","Shrub_Browser","SSP245_2090",14652245.3583352,6846799.039047,-7805446.31928816,-53.2713323343845,14652245,6846799,-7805446
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Vervet monkey","Omnivore","Omnivore","SSP245_2090",14756790.6335485,14756799.5475825,8.91403398104012,6.04063187070953e-05,14756791,14756800,9
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Warthog","Grazer","General_Grazer","SSP245_2090",758639.421905247,2442399.5976041,1683760.17569885,221.944724605829,758639,2442400,1683760
"Cluster","Cluster_4","Cluster E — Kunene (North)","Baboon","Omnivore","Omnivore","SSP245_2090",1442972.6895466,1947275.46746765,504302.77792105,34.9488789063297,1442973,1947275,504303
"Cluster","Cluster_4","Cluster E — Kunene (North)","Black rhinoceros","Browser","Shrub_Browser","SSP245_2090",66095.3541265465,45975.2553923974,-20120.0987341491,-30.4410181321172,66095,45975,-20120
"Cluster","Cluster_4","Cluster E — Kunene (North)","Black-backed Jackal","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Black-faced Impala","Mixed","Mixed_Open","SSP245_2090",949368.135915193,1873583.23619156,924215.100276371,97.3505498354888,949368,1873583,924215
"Cluster","Cluster_4","Cluster E — Kunene (North)","Blue wildebeest","Grazer","General_Grazer","SSP245_2090",136791.491506455,477569.529188183,340778.037681728,249.122247245653,136791,477570,340778
"Cluster","Cluster_4","Cluster E — Kunene (North)","Buffalo","Grazer","General_Grazer","SSP245_2090",60188.2562628403,210130.592842801,149942.33657996,249.122247245653,60188,210131,149942
"Cluster","Cluster_4","Cluster E — Kunene (North)","Burchell's zebra","Grazer","General_Grazer","SSP245_2090",94044.150410688,328329.051316876,234284.900906188,249.122247245653,94044,328329,234285
"Cluster","Cluster_4","Cluster E — Kunene (North)","Bushpig","Omnivore","Omnivore","SSP245_2090",577189.07581864,778910.18698706,201721.11116842,34.9488789063297,577189,778910,201721
"Cluster","Cluster_4","Cluster E — Kunene (North)","Cheetah","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Damara dik dik","Browser","Shrub_Browser","SSP245_2090",13219070.8253093,9195051.07847948,-4024019.74682982,-30.4410181321172,13219071,9195051,-4024020
"Cluster","Cluster_4","Cluster E — Kunene (North)","Duiker","Browser","Woodland_Browser","SSP245_2090",3110489.759552,2069110.81117229,-1041378.94837971,-33.4795813161493,3110490,2069111,-1041379
"Cluster","Cluster_4","Cluster E — Kunene (North)","Eland","Mixed","Mixed_Open","SSP245_2090",94936.8135915193,187358.323619156,92421.5100276372,97.3505498354889,94937,187358,92422
"Cluster","Cluster_4","Cluster E — Kunene (North)","Elephant","Mixed","Large_Mixed","SSP245_2090",15078.7659180795,20821.6528206787,5742.88690259918,38.0859211808138,15079,20822,5743
"Cluster","Cluster_4","Cluster E — Kunene (North)","Gemsbok","Mixed","Arid_Mixed","SSP245_2090",240614.434147736,433104.898241055,192490.464093319,79.9995498088576,240614,433105,192490
"Cluster","Cluster_4","Cluster E — Kunene (North)","Giraffe","Browser","Woodland_Browser","SSP245_2090",64039.4950495999,42599.3402300177,-21440.1548195822,-33.4795813161493,64039,42599,-21440
"Cluster","Cluster_4","Cluster E — Kunene (North)","Hartmann's zebra","Grazer","Arid_Grazer","SSP245_2090",140753.419907739,342077.149998874,201323.730091135,143.0329225557,140753,342077,201324
"Cluster","Cluster_4","Cluster E — Kunene (North)","Hippopotamus","Grazer","Wetland_Grazer","SSP245_2090",6470.10118007552,32339.3679054013,25869.2667253258,399.827854392593,6470,32339,25869
"Cluster","Cluster_4","Cluster E — Kunene (North)","Impala","Mixed","Mixed_Open","SSP245_2090",949368.135915193,1873583.23619156,924215.100276371,97.3505498354888,949368,1873583,924215
"Cluster","Cluster_4","Cluster E — Kunene (North)","Klipspringer","Browser","Rocky_Browser","SSP245_2090",4936305.55879133,3392037.33636114,-1544268.22243018,-31.2838863809781,4936306,3392037,-1544268
"Cluster","Cluster_4","Cluster E — Kunene (North)","Kudu","Browser","Woodland_Browser","SSP245_2090",286492.477853473,190575.995765869,-95916.4820876047,-33.4795813161493,286492,190576,-95916
"Cluster","Cluster_4","Cluster E — Kunene (North)","Leopard","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Ostrich","Mixed","Mixed_Open","SSP245_2090",474684.067957597,936791.618095782,462107.550138186,97.3505498354888,474684,936792,462108
"Cluster","Cluster_4","Cluster E — Kunene (North)","Red Hartebeest","Grazer","General_Grazer","SSP245_2090",200627.520876134,700435.309476002,499807.788599868,249.122247245653,200628,700435,499808
"Cluster","Cluster_4","Cluster E — Kunene (North)","Red Lechwe","Grazer","Wetland_Grazer","SSP245_2090",113226.770651322,565938.938344522,452712.167693201,399.827854392593,113227,565939,452712
"Cluster","Cluster_4","Cluster E — Kunene (North)","Reedbuck","Grazer","Wetland_Grazer","SSP245_2090",201292.036713461,1006113.66816804,804821.631454579,399.827854392593,201292,1006114,804822
"Cluster","Cluster_4","Cluster E — Kunene (North)","Roan","Grazer","General_Grazer","SSP245_2090",125392.200547584,437772.068422501,312379.867874917,249.122247245653,125392,437772,312380
"Cluster","Cluster_4","Cluster E — Kunene (North)","Sable","Grazer","General_Grazer","SSP245_2090",150470.640657101,525326.482107002,374855.841449901,249.122247245653,150471,525326,374856
"Cluster","Cluster_4","Cluster E — Kunene (North)","Spotted Hyaena","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Springbok","Grazer","Arid_Grazer","SSP245_2090",1037130.46247808,2520568.47367591,1483438.01119784,143.0329225557,1037130,2520568,1483438
"Cluster","Cluster_4","Cluster E — Kunene (North)","Steenbok","Browser","Shrub_Browser","SSP245_2090",6609535.41265465,4597525.53923974,-2012009.87341491,-30.4410181321172,6609535,4597526,-2012010
"Cluster","Cluster_4","Cluster E — Kunene (North)","Vervet monkey","Omnivore","Omnivore","SSP245_2090",6926268.90982368,9346922.24384472,2420653.33402104,34.9488789063297,6926269,9346922,2420653
"Cluster","Cluster_4","Cluster E — Kunene (North)","Warthog","Grazer","General_Grazer","SSP245_2090",429916.116163145,1500932.80602,1071016.68985686,249.122247245653,429916,1500933,1071017
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Baboon","Omnivore","Omnivore","SSP245_2090",740587.88836985,741620.34231141,1032.45394155977,0.139410049471962,740588,741620,1032
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black rhinoceros","Browser","Shrub_Browser","SSP245_2090",28007.5962340064,20951.7886950519,-7055.80753895444,-25.1924780691725,28008,20952,-7056
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black-backed Jackal","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black-faced Impala","Mixed","Mixed_Open","SSP245_2090",563887.403012693,660020.108055484,96132.7050427911,17.0482093639937,563887,660020,96133
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Blue wildebeest","Grazer","General_Grazer","SSP245_2090",107531.917852225,155393.533668135,47861.6158159106,44.5092180739156,107532,155394,47862
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Buffalo","Grazer","General_Grazer","SSP245_2090",47314.0438549789,68373.1548139796,21059.1109590007,44.5092180739156,47314,68373,21059
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Burchell's zebra","Grazer","General_Grazer","SSP245_2090",73928.1935234046,106833.054396843,32904.8608734385,44.5092180739156,73928,106833,32905
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Bushpig","Omnivore","Omnivore","SSP245_2090",296235.15534794,296648.136924564,412.981576623919,0.139410049471966,296235,296648,413
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Cheetah","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Damara dik dik","Browser","Shrub_Browser","SSP245_2090",5601519.24680127,4190357.73901039,-1411161.50779089,-25.1924780691725,5601519,4190358,-1411162
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Duiker","Browser","Woodland_Browser","SSP245_2090",1347519.85425329,1001828.41257283,-345691.441680466,-25.6539033981081,1347520,1001828,-345691
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Eland","Mixed","Mixed_Open","SSP245_2090",56388.7403012693,66002.0108055484,9613.27050427911,17.0482093639937,56389,66002,9613
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Elephant","Mixed","Large_Mixed","SSP245_2090",7709.5875926641,7812.47495163356,102.887358969456,1.33453777822508,7710,7812,103
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Gemsbok","Mixed","Arid_Mixed","SSP245_2090",130591.687960854,149685.248110498,19093.5601496448,14.6208081446717,130592,149685,19094
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Giraffe","Browser","Woodland_Browser","SSP245_2090",27743.0558228619,20625.8790823817,-7117.17674048018,-25.6539033981081,27743,20626,-7117
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Hartmann's zebra","Grazer","Arid_Grazer","SSP245_2090",85414.6653061135,111799.114814685,26384.4495085719,30.8898353860124,85415,111799,26384
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Hippopotamus","Grazer","Wetland_Grazer","SSP245_2090",6579.72135243014,10381.940455168,3802.21910273784,57.786931985099,6580,10382,3802
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Impala","Mixed","Mixed_Open","SSP245_2090",563887.403012693,660020.108055484,96132.7050427911,17.0482093639937,563887,660020,96133
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Klipspringer","Browser","Rocky_Browser","SSP245_2090",1909985.58863092,1425873.1386296,-484112.45000132,-25.3463928148448,1909986,1425873,-484112
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Kudu","Browser","Woodland_Browser","SSP245_2090",124113.670786487,92273.669579076,-31840.0012074113,-25.6539033981081,124114,92274,-31840
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Leopard","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Ostrich","Mixed","Mixed_Open","SSP245_2090",281943.701506347,330010.054027742,48066.3525213955,17.0482093639937,281944,330010,48066
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Red Hartebeest","Grazer","General_Grazer","SSP245_2090",157713.479516596,227910.516046599,70197.0365300022,44.5092180739156,157713,227911,70197
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Red Lechwe","Grazer","Wetland_Grazer","SSP245_2090",115145.123667527,181683.95796544,66538.8342979121,57.7869319850989,115145,181684,66539
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Reedbuck","Grazer","Wetland_Grazer","SSP245_2090",204702.442075604,322993.70304967,118291.260974066,57.786931985099,204702,322994,118291
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Roan","Grazer","General_Grazer","SSP245_2090",98570.9246978728,142444.072529124,43873.1478312514,44.5092180739156,98571,142444,43873
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Sable","Grazer","General_Grazer","SSP245_2090",118285.109637447,170932.887034949,52647.7773975016,44.5092180739156,118285,170933,52648
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Spotted Hyaena","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Springbok","Grazer","Arid_Grazer","SSP245_2090",629371.218045047,823782.951266103,194411.733221056,30.8898353860124,629371,823783,194412
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Steenbok","Browser","Shrub_Browser","SSP245_2090",2800759.62340064,2095178.86950519,-705580.753895444,-25.1924780691725,2800760,2095179,-705581
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Vervet monkey","Omnivore","Omnivore","SSP245_2090",3554821.86417528,3559777.64309477,4955.77891948726,0.139410049471973,3554822,3559778,4956
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Warthog","Grazer","General_Grazer","SSP245_2090",337957.456106992,488379.677242711,150422.221135719,44.5092180739156,337957,488380,150422
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Baboon","Omnivore","Omnivore","SSP245_2090",184132.735292925,238087.379258422,53954.6439654966,29.3020379454329,184133,238087,53955
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Black rhinoceros","Browser","Shrub_Browser","SSP245_2090",4472.44796260732,4682.01392157933,209.565958972013,4.68571039225331,4472,4682,210
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Black-backed Jackal","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Black-faced Impala","Mixed","Mixed_Open","SSP245_2090",176096.946128775,242380.265452444,66283.3193236688,37.6402435026883,176097,242380,66283
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Blue wildebeest","Grazer","General_Grazer","SSP245_2090",44889.3165900121,65135.8671684,20246.5505783879,45.1032720397725,44889,65136,20247
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Buffalo","Grazer","General_Grazer","SSP245_2090",19751.2992996053,28659.781554096,8908.48225449068,45.1032720397726,19751,28660,8908
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Burchell's zebra","Grazer","General_Grazer","SSP245_2090",30861.4051556333,44780.908678275,13919.5035226417,45.1032720397725,30861,44781,13920
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Bushpig","Omnivore","Omnivore","SSP245_2090",73653.0941171702,95234.9517033688,21581.8575861986,29.3020379454329,73653,95235,21582
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Cheetah","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Damara dik dik","Browser","Shrub_Browser","SSP245_2090",894489.592521463,936402.784315865,41913.1917944024,4.6857103922533,894490,936403,41913
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Duiker","Browser","Woodland_Browser","SSP245_2090",190996.036307263,199710.214535322,8714.17822805844,4.56249166031885,190996,199710,8714
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Eland","Mixed","Mixed_Open","SSP245_2090",17609.6946128775,24238.0265452444,6628.33193236688,37.6402435026883,17610,24238,6628
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Elephant","Mixed","Large_Mixed","SSP245_2090",1990.1776581743,2570.86036542,580.682707245695,29.1774307113058,1990,2571,581
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Gemsbok","Mixed","Arid_Mixed","SSP245_2090",42671.384789304,56629.4204855591,13958.0356962551,32.7105290001131,42671,56629,13958
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Giraffe","Browser","Woodland_Browser","SSP245_2090",3932.27133573777,4111.68088749192,179.409551754144,4.56249166031884,3932,4112,179
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Hartmann's zebra","Grazer","Arid_Grazer","SSP245_2090",33936.9451633035,46449.6710628161,12512.7258995126,36.8705133573506,33937,46450,12513
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Hippopotamus","Grazer","Wetland_Grazer","SSP245_2090",2967.51428193827,4452.9241362694,1485.40985433113,50.0556935268031,2968,4453,1485
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Impala","Mixed","Mixed_Open","SSP245_2090",176096.946128775,242380.265452444,66283.3193236688,37.6402435026883,176097,242380,66283
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Klipspringer","Browser","Rocky_Browser","SSP245_2090",380378.73976364,376218.792896663,-4159.94686697621,-1.09363285381331,380379,376219,-4160
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Kudu","Browser","Woodland_Browser","SSP245_2090",17591.7401861953,18394.3618650954,802.621678900119,4.56249166031885,17592,18394,803
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Leopard","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Ostrich","Mixed","Mixed_Open","SSP245_2090",88048.4730643875,121190.132726222,33141.6596618344,37.6402435026883,88048,121190,33142
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Red Hartebeest","Grazer","General_Grazer","SSP245_2090",65837.6643320178,95532.60518032,29694.9408483023,45.1032720397725,65838,95533,29695
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Red Lechwe","Grazer","Wetland_Grazer","SSP245_2090",51931.4999339197,77926.1723847144,25994.6724507948,50.0556935268031,51931,77926,25995
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Reedbuck","Grazer","Wetland_Grazer","SSP245_2090",92322.6665491905,138535.417572826,46212.7510236352,50.0556935268031,92323,138535,46213
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Roan","Grazer","General_Grazer","SSP245_2090",41148.5402075111,59707.8782377,18559.3380301889,45.1032720397725,41149,59708,18559
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Sable","Grazer","General_Grazer","SSP245_2090",49378.2482490133,71649.45388524,22271.2056362267,45.1032720397725,49378,71649,22271
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Spotted Hyaena","Carnivore","Carnivore","SSP245_2090",,,,,,,
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Springbok","Grazer","Arid_Grazer","SSP245_2090",250061.701203289,342260.734147066,92199.0329437769,36.8705133573506,250062,342261,92199
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Steenbok","Browser","Shrub_Browser","SSP245_2090",447244.796260732,468201.392157933,20956.5958972012,4.6857103922533,447245,468201,20957
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Vervet monkey","Omnivore","Omnivore","SSP245_2090",883837.129406042,1142819.42044043,258982.291034384,29.3020379454329,883837,1142819,258982
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Warthog","Grazer","General_Grazer","SSP245_2090",141080.709282895,204712.7253864,63632.0161035048,45.1032720397725,141081,204713,63632
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Baboon","Omnivore","Omnivore","SSP585_2050",440246.949395321,698106.299419098,257859.350023777,58.5715245450189,440247,698106,257859
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Black rhinoceros","Browser","Shrub_Browser","SSP585_2050",19161.9394146323,18269.6805309211,-892.258883711253,-4.65641219505114,19162,18270,-892
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Black-backed Jackal","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Black-faced Impala","Mixed","Mixed_Open","SSP585_2050",306321.713040788,649216.493004772,342894.779963985,111.939430137075,306322,649216,342895
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Blue wildebeest","Grazer","General_Grazer","SSP585_2050",51165.7879312234,160918.793233859,109753.005302635,214.50467146165,51166,160919,109753
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Buffalo","Grazer","General_Grazer","SSP585_2050",22512.9466897383,70804.2690228979,48291.3223331596,214.50467146165,22513,70804,48291
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Burchell's zebra","Grazer","General_Grazer","SSP585_2050",35176.4792027161,110631.670348278,75455.1911455618,214.50467146165,35176,110632,75455
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Bushpig","Omnivore","Omnivore","SSP585_2050",176098.779758128,279242.519767639,103143.740009511,58.5715245450189,176099,279243,103144
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Cheetah","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Damara dik dik","Browser","Shrub_Browser","SSP585_2050",3832387.88292647,3653936.10618422,-178451.776742251,-4.65641219505115,3832388,3653936,-178452
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Duiker","Browser","Woodland_Browser","SSP585_2050",850269.455311103,795685.638764044,-54583.8165470586,-6.41959042584767,850269,795686,-54584
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Eland","Mixed","Mixed_Open","SSP585_2050",30632.1713040788,64921.6493004772,34289.4779963985,111.939430137075,30632,64922,34289
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Elephant","Mixed","Large_Mixed","SSP585_2050",4714.66542356928,7516.81569876894,2802.15027519966,59.4347641550833,4715,7517,2802
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Gemsbok","Mixed","Arid_Mixed","SSP585_2050",85187.5197569559,157208.960406691,72021.440649735,84.5445915730562,85188,157209,72021
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Giraffe","Browser","Woodland_Browser","SSP585_2050",17505.5476093462,16381.7631510244,-1123.7844583218,-6.41959042584768,17506,16382,-1124
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2050",55735.2650243689,122766.845293529,67031.5802691602,120.267805741755,55735,122767,67032
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2050",2420.25247176093,10546.9113977093,8126.65892594836,335.77732161288,2420,10547,8127
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Impala","Mixed","Mixed_Open","SSP585_2050",306321.713040788,649216.493004772,342894.779963985,111.939430137075,306322,649216,342895
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Klipspringer","Browser","Rocky_Browser","SSP585_2050",1659101.96562473,1510078.77014896,-149023.195475775,-8.98216014225867,1659102,1510079,-149023
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Kudu","Browser","Woodland_Browser","SSP585_2050",78314.2919365489,73286.8351493198,-5027.45678722909,-6.41959042584768,78314,73287,-5027
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Leopard","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Ostrich","Mixed","Mixed_Open","SSP585_2050",153160.856520394,324608.246502386,171447.389981992,111.939430137075,153161,324608,171447
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Red Hartebeest","Grazer","General_Grazer","SSP585_2050",75043.155632461,236014.230076326,160971.074443865,214.50467146165,75043,236014,160971
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2050",42354.4182558162,184570.949459912,142216.531204096,335.77732161288,42354,184571,142217
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Reedbuck","Grazer","Wetland_Grazer","SSP585_2050",75296.7435658955,328126.132373178,252829.388807282,335.77732161288,75297,328126,252829
