"spatial_unit","unit_id","unit","climate_scenario","feeding_group","species_count","species_estimated","mean_intervention_benefit_animals","median_intervention_benefit_animals","mean_intervention_benefit_pct","median_intervention_benefit_pct","species_positive_benefit","species_negative_benefit"
"Conservancy","Conservancy_49","Okangundumba","SSP585_2090","Mixed",6,6,7297,5492,37.4103949774301,45.6421518290453,6,0
"Conservancy","Conservancy_49","Okangundumba","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2050","Browser",7,7,-266474,-222807,-54.4538538974206,-53.377336192694,0,7
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2050","Grazer",12,12,43443,31573,256.903142157059,230.285079002766,12,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2050","Mixed",6,6,28260,21269,46.4428446531304,56.6620953430137,6,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2090","Browser",7,7,-258009,-215729,-54.4518675704941,-53.3753891341746,0,7
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2090","Grazer",12,12,42063,30570,256.893771036518,230.27667883601,12,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2090","Mixed",6,6,27363,20593,46.4411505458032,56.6600284655084,6,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Browser",7,7,-258918,-216490,-54.4517727434329,-53.3752961817834,0,7
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Grazer",12,12,42211,30678,256.893323660102,230.276277812837,12,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Mixed",6,6,27459,20666,46.4410696692782,56.6599297929701,6,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Browser",7,7,-241537,-201957,-54.4475103906767,-53.3711180930027,0,7
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Grazer",12,12,39377,28619,256.873214673544,230.258252344097,12,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Mixed",6,6,25616,19279,46.4374343749374,56.6554945910336,6,0
"Conservancy","Conservancy_5","Omuramba ua Mbinda","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Browser",7,7,-1807,-725,-3.41074172230523,-3.39485326396209,0,7
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Grazer",12,12,14782,10614,589.290616755596,517.366968154417,12,0
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Mixed",6,6,15121,11431,222.246169749904,255.649598162345,6,0
"Conservancy","Conservancy_50","Sanitatas","SSP245_2050","Omnivore",3,3,51722,25027,132.4757596648,132.4757596648,3,0
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Browser",7,7,-1875,-960,-3.70885298874433,-3.72934673039804,0,7
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Grazer",12,12,14004,10055,617.29102414611,534.605188510813,12,0
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Mixed",6,6,14314,10821,223.85377520427,257.870130287425,6,0
"Conservancy","Conservancy_50","Sanitatas","SSP245_2090","Omnivore",3,3,48904,23663,132.083377639503,132.083377639503,3,0
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Browser",7,7,-1704,-610,-3.29959326316336,-3.26914887545946,0,7
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Grazer",12,12,14418,10352,590.39415596354,518.22215070929,12,0
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Mixed",6,6,14751,11151,222.725540906223,256.211834507603,6,0
"Conservancy","Conservancy_50","Sanitatas","SSP585_2050","Omnivore",3,3,50480,24426,132.832434294991,132.832434294991,3,0
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Browser",7,7,-1872,-1047,-3.86320207541346,-3.90343143780768,0,7
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Grazer",12,12,13410,9629,615.724987338026,533.420581452398,12,0
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Mixed",6,6,13703,10359,223.189551951137,257.090035700614,6,0
"Conservancy","Conservancy_50","Sanitatas","SSP585_2090","Omnivore",3,3,46785,22638,131.590105328419,131.590105328419,3,0
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Browser",7,7,-187425,-156682,-42.6998384628617,-41.8147625486821,0,7
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Grazer",12,12,32357,23500,212.704171650951,190.607457318826,12,0
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Mixed",6,6,21733,16363,40.0881898993384,48.5403097619795,6,0
"Conservancy","Conservancy_51","Epupa","SSP245_2050","Omnivore",3,3,6431,3112,2.02881129446429,2.02881129446429,3,0
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Browser",7,7,-179645,-150181,-42.7326432270133,-41.8499806921726,0,7
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Grazer",12,12,30865,22418,211.888454997991,189.877719013391,12,0
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Mixed",6,6,20678,15568,39.8010542328626,48.2219898541783,6,0
"Conservancy","Conservancy_51","Epupa","SSP245_2090","Omnivore",3,3,5632,2725,1.85512204633484,1.85512204633484,3,0
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Browser",7,7,-181931,-152090,-42.7013283954342,-41.8162818257924,0,7
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Grazer",12,12,31406,22810,212.694831928703,190.599184005837,12,0
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Mixed",6,6,21094,15881,40.0841242436505,48.5358823333721,6,0
"Conservancy","Conservancy_51","Epupa","SSP585_2050","Omnivore",3,3,6234,3016,2.02585934051905,2.02585934051905,3,0
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Browser",7,7,-173573,-145104,-42.7314099472829,-41.8486767692843,0,7
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Grazer",12,12,29826,21663,211.908376946134,189.895402571629,12,0
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Mixed",6,6,19983,15044,39.8084012982681,48.23011674661,6,0
"Conservancy","Conservancy_51","Epupa","SSP585_2090","Omnivore",3,3,5456,2640,1.85977091413921,1.85977091413921,3,0
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Browser",7,7,-21915,-18295,-38.8598952151156,-37.855648912074,0,7
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Grazer",12,12,5286,3827,263.480743813331,235.571889557834,12,0
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Mixed",6,6,4090,3084,59.9386241784167,70.5443404612643,6,0
"Conservancy","Conservancy_52","Ongongo","SSP245_2050","Omnivore",3,3,6118,2960,14.9872312330288,14.9872312330288,3,0
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","Browser",7,7,-20879,-17431,-38.7270212440667,-37.7258897261492,0,7
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","Grazer",12,12,5025,3638,264.557852741393,236.106752171335,12,0
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","Mixed",6,6,3885,2930,59.7287727704633,70.3156526060331,6,0
"Conservancy","Conservancy_52","Ongongo","SSP245_2090","Omnivore",3,3,5789,2801,14.8568763163319,14.8568763163319,3,0
"Conservancy","Conservancy_52","Ongongo","SSP585_2050","Browser",7,7,-21190,-17690,-38.8570963899806,-37.8529842913766,0,7
"Conservancy","Conservancy_52","Ongongo","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_52","Ongongo","SSP585_2050","Grazer",12,12,5113,3701,263.513116301124,235.600866881757,12,0
"Conservancy","Conservancy_52","Ongongo","SSP585_2050","Mixed",6,6,3956,2983,59.9521459262895,70.5593344423399,6,0
"Conservancy","Conservancy_52","Ongongo","SSP585_2050","Omnivore",3,3,5919,2864,14.9962489033712,14.9962489033712,3,0
"Conservancy","Conservancy_52","Ongongo","SSP585_2090","Browser",7,7,-19877,-16594,-38.720228905676,-37.7190756392157,0,7
"Conservancy","Conservancy_52","Ongongo","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_52","Ongongo","SSP585_2090","Grazer",12,12,4788,3466,264.688300811209,236.220396481481,12,0
"Conservancy","Conservancy_52","Ongongo","SSP585_2090","Mixed",6,6,3702,2792,59.775939376744,70.3683862301636,6,0
"Conservancy","Conservancy_52","Ongongo","SSP585_2090","Omnivore",3,3,5523,2672,14.8865416146481,14.8865416146481,3,0
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2050","Browser",7,7,-53764,-44900,-41.1224580053793,-40.0919351207855,0,7
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2050","Grazer",12,12,12022,8708,255.226288469248,229.144729311037,12,0
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2050","Mixed",6,6,9058,6828,56.7619166546336,67.1035700419029,6,0
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2050","Omnivore",3,3,11626,5626,12.2560390959081,12.2560390959081,3,0
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2090","Browser",7,7,-51583,-43079,-41.1727119281914,-40.1518954449113,0,7
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2090","Grazer",12,12,11461,8302,256.707838522252,230.062911432213,12,0
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2090","Mixed",6,6,8615,6495,56.5115282672387,66.8431891651918,6,0
"Conservancy","Conservancy_53","Otjiu-West","SSP245_2090","Omnivore",3,3,10895,5272,12.0062631568595,12.0062631568595,3,0
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2050","Browser",7,7,-51982,-43412,-41.118215639935,-40.0876608728632,0,7
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2050","Grazer",12,12,11627,8422,255.27508022429,229.186959134178,12,0
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2050","Mixed",6,6,8761,6605,56.7799491090817,67.1235832808127,6,0
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2050","Omnivore",3,3,11253,5445,12.2680373470355,12.2680373470355,3,0
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2090","Browser",7,7,-49064,-40976,-41.1633090039075,-40.1424807876697,0,7
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2090","Grazer",12,12,10909,7902,256.803361925779,230.147339744794,12,0
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2090","Mixed",6,6,8202,6183,56.5506863006567,66.8865208547054,6,0
"Conservancy","Conservancy_53","Otjiu-West","SSP585_2090","Omnivore",3,3,10388,5027,12.0327924800001,12.0327924800001,3,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2050","Browser",7,7,40418,27134,181.627233741337,142.675322168679,7,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2050","Grazer",12,12,30884,22110,4280.09013464073,1465.47390011494,12,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2050","Mixed",6,6,34328,25966,822.768060551703,1003.28973765687,6,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2050","Omnivore",3,3,133779,64732,613.505320837749,613.505320837749,3,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2090","Browser",7,7,38486,25930,188.734213447034,146.349391041552,7,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2090","Grazer",12,12,29214,20914,4520.05825347036,1480.09080325303,12,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2090","Mixed",6,6,32487,24574,836.640126831271,1021.21351949149,6,0
"Conservancy","Conservancy_54","Marienfluss","SSP245_2090","Omnivore",3,3,126692,61302,626.16370577823,626.16370577823,3,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2050","Browser",7,7,39757,26698,182.125028571099,142.94224057821,7,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2050","Grazer",12,12,30362,21736,4295.81488841201,1466.53880943915,12,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2050","Mixed",6,6,33749,25529,823.752175740469,1004.55643455379,6,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2050","Omnivore",3,3,131531,63644,614.398888670544,614.398888670544,3,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","Browser",7,7,37416,25216,189.235862858923,146.605962267479,7,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","Grazer",12,12,28387,20322,4537.11110200291,1481.02462743087,12,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","Mixed",6,6,31569,23879,837.560194761203,1022.40410079779,6,0
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","Omnivore",3,3,123117,59573,627.014581619577,627.014581619577,3,0
"Conservancy","Conservancy_55","Puros","SSP245_2050","Browser",7,7,51180,35654,294.652198632673,190.54583906654,7,0
"Conservancy","Conservancy_55","Puros","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_55","Puros","SSP245_2050","Grazer",12,12,36436,26079,11072.8647482755,1638.72034950168,12,0
"Conservancy","Conservancy_55","Puros","SSP245_2050","Mixed",6,6,40715,30799,996.9663042756,1229.31922000142,6,0
"Conservancy","Conservancy_55","Puros","SSP245_2050","Omnivore",3,3,159863,77353,776.734956661889,776.734956661889,3,0
"Conservancy","Conservancy_55","Puros","SSP245_2090","Browser",7,7,48962,34216,304.690902078361,194.144934287748,7,0
"Conservancy","Conservancy_55","Puros","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_55","Puros","SSP245_2090","Grazer",12,12,34636,24790,12159.6060170485,1649.09037755905,12,0
"Conservancy","Conservancy_55","Puros","SSP245_2090","Mixed",6,6,38723,29292,1008.13802896568,1243.80828486737,6,0
"Conservancy","Conservancy_55","Puros","SSP245_2090","Omnivore",3,3,152145,73618,787.635282306473,787.635282306473,3,0
"Conservancy","Conservancy_55","Puros","SSP585_2050","Browser",7,7,49879,34752,295.11805526966,190.704101231707,7,0
"Conservancy","Conservancy_55","Puros","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_55","Puros","SSP585_2050","Grazer",12,12,35502,25410,11123.8854210663,1639.17878647128,12,0
"Conservancy","Conservancy_55","Puros","SSP585_2050","Mixed",6,6,39672,30010,997.486094836511,1229.9980980334,6,0
"Conservancy","Conservancy_55","Puros","SSP585_2050","Omnivore",3,3,155770,75373,777.244713755717,777.244713755717,3,0
"Conservancy","Conservancy_55","Puros","SSP585_2090","Browser",7,7,46178,32271,304.805607120278,194.184661782452,7,0
"Conservancy","Conservancy_55","Puros","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_55","Puros","SSP585_2090","Grazer",12,12,32665,23380,12173.4047624397,1649.22283099513,12,0
"Conservancy","Conservancy_55","Puros","SSP585_2090","Mixed",6,6,36520,27626,1008.27319093248,1243.98345335765,6,0
"Conservancy","Conservancy_55","Puros","SSP585_2090","Omnivore",3,3,143489,69430,787.764655700392,787.764655700392,3,0
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","Browser",7,7,-13786,-11280,-17.1889314589705,-18.4377326621551,0,7
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","Grazer",12,12,17142,12325,515.928254784122,451.907655976336,12,0
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","Mixed",6,6,16810,12704,168.354236003542,193.359400053645,6,0
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","Omnivore",3,3,53174,25729,89.5821098297964,89.5821098297964,3,0
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","Browser",7,7,-13114,-10730,-17.2434298659218,-18.4956015388148,0,7
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","Grazer",12,12,16274,11701,526.131500980615,458.763110918464,12,0
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","Mixed",6,6,15957,12059,169.507359502152,194.775967621725,6,0
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","Omnivore",3,3,50466,24419,89.9465930994508,89.9465930994508,3,0
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","Browser",7,7,-13330,-10906,-17.1356615777754,-18.3810840375168,0,7
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","Grazer",12,12,16648,11970,516.485424692294,452.36019241906,12,0
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","Mixed",6,6,16329,12340,168.596427267367,193.638432417573,6,0
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","Omnivore",3,3,51675,25004,89.7556921990251,89.7556921990251,3,0
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","Browser",7,7,-12543,-10265,-17.3127381746938,-18.5689558294965,0,7
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","Grazer",12,12,15472,11124,524.940761860319,457.848546887854,12,0
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","Mixed",6,6,15166,11461,169.107461018257,194.311372092548,6,0
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","Omnivore",3,3,47935,23195,89.6791104550725,89.6791104550725,3,0
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","Browser",7,7,-12025,-9918,-21.3805597464324,-22.7204931243573,0,7
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","Grazer",12,12,10177,7323,374.997553904101,342.718866307664,12,0
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","Mixed",6,6,9742,7361,132.259806815148,151.212750254346,6,0
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","Omnivore",3,3,29332,14193,68.438068286546,68.438068286546,3,0
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","Browser",7,7,-11284,-9304,-21.1373704278872,-22.5696470978012,0,7
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","Grazer",12,12,9741,7009,410.382009843729,369.333233157533,12,0
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","Mixed",6,6,9339,7056,137.506574244715,157.529447965405,6,0
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","Omnivore",3,3,28209,13650,70.4620335321434,70.4620335321434,3,0
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","Browser",7,7,-11637,-9598,-21.3762768887317,-22.7174373796204,0,7
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","Grazer",12,12,9852,7089,375.036118542589,342.754035483803,12,0
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","Mixed",6,6,9431,7126,132.280456551273,151.236092328632,6,0
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","Omnivore",3,3,28397,13741,68.4530295302675,68.4530295302675,3,0
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","Browser",7,7,-10715,-8835,-21.1814487946868,-22.6026512319125,0,7
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","Grazer",12,12,9219,6633,409.920481727653,368.941327161925,12,0
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","Mixed",6,6,8836,6676,137.302587327947,157.296406321896,6,0
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","Omnivore",3,3,26675,12907,70.3174344733766,70.3174344733766,3,0
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","Browser",7,7,-187518,-156787,-43.9012261869307,-43.0294165189689,0,7
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","Grazer",12,12,30704,22314,206.581793490425,185.391140474365,12,0
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","Mixed",6,6,20024,15071,37.6419719498778,45.8946578033426,6,0
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","Omnivore",3,3,476,230,0.154169602819514,0.154169602819515,3,0
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","Browser",7,7,-180132,-150613,-43.9417634861724,-43.0715122274752,0,7
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","Grazer",12,12,29419,21380,207.216269247518,185.811080018825,12,0
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","Mixed",6,6,19157,14418,37.5650808483669,45.8191792528114,6,0
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","Omnivore",3,3,185,90,0.0625509766711362,0.0625509766711342,3,0
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","Browser",7,7,-181223,-151525,-43.8993764707508,-43.0276025000906,0,7
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","Grazer",12,12,29674,21565,206.572388212068,185.383036450258,12,0
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","Mixed",6,6,19352,14565,37.6407219463471,45.893083750329,6,0
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","Omnivore",3,3,461,223,0.154413271876156,0.154413271876159,3,0
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","Browser",7,7,-172940,-144600,-43.9393547694685,-43.0691484628992,0,7
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","Grazer",12,12,28244,20527,207.205034195189,185.801082602515,12,0
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","Mixed",6,6,18392,13842,37.5632054436343,45.8168698664439,6,0
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","Omnivore",3,3,178,86,0.0626661571122408,0.0626661571122405,3,0
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","Browser",7,7,-58452,-48873,-43.7030897311145,-42.8367413629945,0,7
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","Grazer",12,12,9563,6950,206.405794246239,185.092955204689,12,0
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","Mixed",6,6,6234,4692,37.4736617601077,45.694862801354,6,0
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","Omnivore",3,3,121,59,0.12530373488634,0.12530373488634,3,0
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","Browser",7,7,-55921,-46757,-43.7503769576296,-42.8861640459639,0,7
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","Grazer",12,12,9144,6645,206.864498072718,185.45324722132,12,0
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","Mixed",6,6,5959,4485,37.498315607263,45.7288997471278,6,0
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","Omnivore",3,3,98,47,0.105621133714303,0.105621133714306,3,0
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","Browser",7,7,-56429,-47182,-43.7032284469884,-42.8368677377461,0,7
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","Grazer",12,12,9232,6710,206.406801818589,185.093932700623,12,0
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","Mixed",6,6,6018,4530,37.4740397702094,45.695293858848,6,0
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","Omnivore",3,3,117,57,0.125464399683878,0.125464399683877,3,0
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","Browser",7,7,-53473,-44710,-43.7507713463109,-42.8865537184122,0,7
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","Grazer",12,12,8744,6355,206.867870238569,185.45635122801,12,0
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","Mixed",6,6,5698,4288,37.4992713007644,45.7299962899153,6,0
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","Omnivore",3,3,94,45,0.105976836689307,0.105976836689308,3,0
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","Browser",7,7,-486520,-406795,-54.5299601338489,-53.4511317574923,0,7
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","Grazer",12,12,79317,57646,256.055175980228,229.714076679594,12,0
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","Mixed",6,6,51597,38832,46.4386414536858,56.6553407253607,6,0
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
