"spatial_unit","unit_id","unit","species","feeding_regime","forage_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Conservancy","Conservancy_81","Maurus Nekaro","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",10720.8548252369,13305.6953787082,2584.84055347126,24.1103960048646,10721,13306,2585
"Conservancy","Conservancy_82","Kapinga kaMwalye","Cattle","Grazer","Cattle_Grazer","SSP245_2090",2856.06879001561,4100.21479741455,1244.14600739894,43.561486045024,2856,4100,1244
"Conservancy","Conservancy_82","Kapinga kaMwalye","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",35155.3880037628,42534.5194186831,7379.13141492033,20.9900440129704,35155,42535,7379
"Conservancy","Conservancy_82","Kapinga kaMwalye","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",66829.7232686015,65220.2177820094,-1609.50548659212,-2.40836772602395,66830,65220,-1610
"Conservancy","Conservancy_82","Kapinga kaMwalye","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",11812.1424741236,15578.3446458858,3766.20217176222,31.8841580180116,11812,15578,3766
"Conservancy","Conservancy_83","Otjindjerese","Cattle","Grazer","Cattle_Grazer","SSP245_2090",1653.22007125405,4666.44169705821,3013.22162580416,182.263794046397,1653,4666,3013
"Conservancy","Conservancy_83","Otjindjerese","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",20202.2914992576,38093.4556832426,17891.164183985,88.5600734186145,20202,38093,17891
"Conservancy","Conservancy_83","Otjindjerese","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",38016.6879980624,34102.3465248141,-3914.34147324829,-10.2963768791427,38017,34102,-3914
"Conservancy","Conservancy_83","Otjindjerese","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",6852.74541869424,15928.7339173601,9075.98849866587,132.443100452946,6853,15929,9076
"Conservancy","Conservancy_84","Nyae Nyae","Cattle","Grazer","Cattle_Grazer","SSP245_2090",23082.4181579595,66357.0133335851,43274.5951756256,187.478603322604,23082,66357,43275
"Conservancy","Conservancy_84","Nyae Nyae","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",265895.242585338,522378.896216979,256483.653631641,96.4604146873085,265895,522379,256484
"Conservancy","Conservancy_84","Nyae Nyae","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",468739.220685492,410734.067946772,-58005.1527387194,-12.3747171516588,468739,410734,-58005
"Conservancy","Conservancy_84","Nyae Nyae","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",92812.4767135556,223113.906778795,130301.430065239,140.392148425674,92812,223114,130301
"Conservancy","Conservancy_85","Ekango Lyomongwa","Cattle","Grazer","Cattle_Grazer","SSP245_2090",7846.26494708313,9523.12595439621,1676.86100731308,21.3714553181951,7846,9523,1677
"Conservancy","Conservancy_85","Ekango Lyomongwa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",65338.2062240895,75453.9586189954,10115.7523949059,15.4821397456368,65338,75454,10116
"Conservancy","Conservancy_85","Ekango Lyomongwa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",62363.5639724187,60802.6914272147,-1560.87254520397,-2.50285975621004,62364,60803,-1561
"Conservancy","Conservancy_85","Ekango Lyomongwa","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",27072.4515208659,32138.4412959874,5065.98977512152,18.7127115962031,27072,32138,5066
"Conservancy","Conservancy_86","#Khoadi-//Hôas","Cattle","Grazer","Cattle_Grazer","SSP245_2090",13476.3112351751,21799.4636870652,8323.15245189008,61.7613552154055,13476,21799,8323
"Conservancy","Conservancy_86","#Khoadi-//Hôas","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",120925.125034622,173183.658985068,52258.5339504455,43.2156129137624,120925,173184,52259
"Conservancy","Conservancy_86","#Khoadi-//Hôas","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",140753.63265258,140954.20003911,200.567386530311,0.142495353583782,140754,140954,201
"Conservancy","Conservancy_86","#Khoadi-//Hôas","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",48612.785617083,73952.6625631811,25339.8769460981,52.1259512789438,48613,73953,25340
"Conservancy","Conservancy_87","Joseph Mbambangandu","Cattle","Grazer","Cattle_Grazer","SSP245_2090",130.002369849578,162.762647963016,32.7602781134381,25.1997545516625,130,163,33
"Conservancy","Conservancy_87","Joseph Mbambangandu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",1337.92634759326,1533.21712976394,195.290782170688,14.5965271198963,1338,1533,195
"Conservancy","Conservancy_87","Joseph Mbambangandu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",2086.87271125919,2055.48885822593,-31.3838530332641,-1.50387001870984,2087,2055,-31
"Conservancy","Conservancy_87","Joseph Mbambangandu","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",468.910433386578,571.868963840928,102.958530454349,21.9569715501443,469,572,103
"Conservancy","Conservancy_88","Impalila","Cattle","Grazer","Cattle_Grazer","SSP245_2090",257.644818776365,257.736658538607,0.0918397622413067,0.0356458797337676,258,258,0
"Conservancy","Conservancy_88","Impalila","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",2663.38418727803,2648.10255019672,-15.2816370813143,-0.573767658241303,2663,2648,-15
"Conservancy","Conservancy_88","Impalila","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",3070.88515983574,3041.29413471517,-29.5910251205637,-0.963599209361073,3071,3041,-30
"Conservancy","Conservancy_88","Impalila","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",948.627640913282,944.249029641745,-4.37861127153712,-0.461573233025517,949,944,-4
"Conservancy","Conservancy_89","Kasika","Cattle","Grazer","Cattle_Grazer","SSP245_2090",652.438474481265,650.370068889316,-2.06840559194836,-0.317026918682699,652,650,-2
"Conservancy","Conservancy_89","Kasika","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",6570.93661528884,6556.86965865004,-14.0669566388069,-0.214078410162667,6571,6557,-14
"Conservancy","Conservancy_89","Kasika","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",6253.56178334231,6252.9682408681,-0.593542474211063,-0.00949127065142442,6254,6253,-1
"Conservancy","Conservancy_89","Kasika","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",2391.45004188379,2384.69025259416,-6.75978928962832,-0.282664875754775,2391,2385,-7
"Conservancy","Conservancy_90","!Gawachab","Cattle","Grazer","Cattle_Grazer","SSP245_2090",28.0573168439487,318.703817417681,290.646500573732,1035.90269230045,28,319,291
"Conservancy","Conservancy_90","!Gawachab","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP245_2090",368.720025917596,2517.57144243561,2148.85141651802,582.786739388615,369,2518,2149
"Conservancy","Conservancy_90","!Gawachab","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP245_2090",735.257976605156,1997.74906758834,1262.49109098319,171.707228095964,735,1998,1262
"Conservancy","Conservancy_90","!Gawachab","Donkeys","Grazer","Donkey_Grazer","SSP245_2090",262.215568973965,1178.01221528301,915.796646309048,349.253345212304,262,1178,916
"Conservancy","Conservancy_1","Okanguati","Cattle","Grazer","Cattle_Grazer","SSP585_2050",2694.69939550122,7371.20674786291,4676.50735236169,173.544676640707,2695,7371,4677
"Conservancy","Conservancy_1","Okanguati","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",32872.1299339034,60592.5122374835,27720.3823035801,84.3279165643298,32872,60593,27720
"Conservancy","Conservancy_1","Okanguati","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",61790.0739958826,55534.292112841,-6255.78188304159,-10.1242505122399,61790,55534,-6256
"Conservancy","Conservancy_1","Okanguati","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",11173.0674787578,25254.5165429204,14081.4490641626,126.030287483131,11173,25255,14081
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","Cattle","Grazer","Cattle_Grazer","SSP585_2050",10389.1779312482,11786.165705391,1396.98777414273,13.4465670276078,10389,11786,1397
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",83402.7314671668,91851.6258019549,8448.89433478811,10.1302369672559,83403,91852,8449
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",70536.4982428899,69319.4447412677,-1217.05350162223,-1.72542376208037,70536,69319,-1217
"Conservancy","Conservancy_2","Iipumbu ya Tshilongo","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",35277.8918898059,39500.4021741906,4222.51028438467,11.9692817744725,35278,39500,4223
"Conservancy","Conservancy_3","Otjitanda","Cattle","Grazer","Cattle_Grazer","SSP585_2050",2578.86718212744,7300.55281483116,4721.68563270372,183.091462229108,2579,7301,4722
"Conservancy","Conservancy_3","Otjitanda","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",30782.458701707,59618.9378537185,28836.4791520116,93.6782842184484,30782,59619,28836
"Conservancy","Conservancy_3","Otjitanda","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",56502.4653304024,53474.3246595546,-3028.14067084785,-5.35930716144962,56502,53474,-3028
"Conservancy","Conservancy_3","Otjitanda","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",10746.4825004668,25044.8709213548,14298.3884208881,133.051800161281,10746,25045,14298
"Conservancy","Conservancy_4","Orupupa","Cattle","Grazer","Cattle_Grazer","SSP585_2050",2834.3230301015,5698.64563337815,2864.32260327665,101.058438747332,2834,5699,2864
"Conservancy","Conservancy_4","Orupupa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",34196.208990797,51277.5723394917,17081.3633486947,49.9510438519418,34196,51278,17081
"Conservancy","Conservancy_4","Orupupa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",63521.6695167782,60088.7298680026,-3432.93964877568,-5.40435992141064,63522,60089,-3433
"Conservancy","Conservancy_4","Orupupa","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",11720.3835015476,20354.9655649158,8634.58206336815,73.6714977136028,11720,20355,8635
"Conservancy","Conservancy_5","Omuramba ua Mbinda","Cattle","Grazer","Cattle_Grazer","SSP585_2050",7048.84279973336,23280.6556278375,16231.8128281041,230.276277812837,7049,23281,16232
"Conservancy","Conservancy_5","Omuramba ua Mbinda","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",87727.8835303957,183932.010739933,96204.127209537,109.6619721553,87728,183932,96204
"Conservancy","Conservancy_5","Omuramba ua Mbinda","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",168366.645159345,146609.566242734,-21757.0789166111,-12.9224401282213,168367,146610,-21757
"Conservancy","Conservancy_5","Omuramba ua Mbinda","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",29538.0079226922,78412.6054889925,48874.5975663003,165.463418163529,29538,78413,48875
"Conservancy","Conservancy_6","Otjombinde","Cattle","Grazer","Cattle_Grazer","SSP585_2050",12939.6410449383,42663.6926488104,29724.0516038721,229.713107965227,12940,42664,29724
"Conservancy","Conservancy_6","Otjombinde","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",160779.590386555,336950.697826299,176171.107439744,109.573054027681,160780,336951,176171
"Conservancy","Conservancy_6","Otjombinde","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",308052.952604181,268210.91257356,-39842.0400306205,-12.933503702467,308053,268211,-39842
"Conservancy","Conservancy_6","Otjombinde","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",54175.5858803469,143675.820731741,89500.234851394,165.2039999144,54176,143676,89500
"Conservancy","Conservancy_7","Bamunu","Cattle","Grazer","Cattle_Grazer","SSP585_2050",2094.9305890279,2384.0555622439,289.124973216004,13.8011719686696,2095,2384,289
"Conservancy","Conservancy_7","Bamunu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",21045.3429612293,22685.900738708,1640.55777747869,7.79534826541434,21045,22686,1641
"Conservancy","Conservancy_7","Bamunu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",26892.8594712776,26369.2917882258,-523.567683051795,-1.94686505394111,26893,26369,-524
"Conservancy","Conservancy_7","Bamunu","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",7773.67209949071,8622.74987691688,849.077777426173,10.9224799626138,7774,8623,849
"Conservancy","Conservancy_8","Mashi","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1032.94962415989,1276.30080853695,243.35118437706,23.5588627639979,1033,1276,243
"Conservancy","Conservancy_8","Mashi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",11645.666606298,13058.1716017565,1412.50499545853,12.1290179704668,11646,13058,1413
"Conservancy","Conservancy_8","Mashi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",21100.463523607,20718.7699072258,-381.693616381235,-1.80893474664288,21100,20719,-382
"Conservancy","Conservancy_8","Mashi","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",4007.20598797469,4731.17701945429,723.971031479596,18.066728629678,4007,4731,724
"Conservancy","Conservancy_9","Ovitoto","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1374.8317743615,4501.35436995766,3126.52259559616,227.411284340456,1375,4501,3127
"Conservancy","Conservancy_9","Ovitoto","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",17110.7634546248,35641.3108861132,18530.5474314883,108.297607413185,17111,35641,18531
"Conservancy","Conservancy_9","Ovitoto","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",32838.8389533204,28648.0563483623,-4190.78260495803,-12.7616649629883,32839,28648,-4191
"Conservancy","Conservancy_9","Ovitoto","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",5761.199816372,15175.2766825821,9414.07686621007,163.404797026089,5761,15175,9414
"Conservancy","Conservancy_10","Salambala","Cattle","Grazer","Cattle_Grazer","SSP585_2050",3159.95854763428,3250.58593383735,90.6273862030675,2.86799288145461,3160,3251,91
"Conservancy","Conservancy_10","Salambala","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",33202.7563339072,32463.2312130845,-739.525120822611,-2.22730038851442,33203,32463,-740
"Conservancy","Conservancy_10","Salambala","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",45321.5702936367,42822.9475632957,-2498.62273034101,-5.51309831974606,45322,42823,-2499
"Conservancy","Conservancy_10","Salambala","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",11957.806269424,11855.1631974533,-102.643071970726,-0.858377110801528,11958,11855,-103
"Conservancy","Conservancy_11","Doro !nawas Area2","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1576.34579014795,5990.90697783132,4414.56118768336,280.05030465232,1576,5991,4415
"Conservancy","Conservancy_11","Doro !nawas Area2","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",15219.4055449379,46767.9520589931,31548.5465140552,207.291581927447,15219,46768,31549
"Conservancy","Conservancy_11","Doro !nawas Area2","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",20542.0182674678,35493.3449990537,14951.3267315859,72.7841175921072,20542,35493,14951
"Conservancy","Conservancy_11","Doro !nawas Area2","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",6966.21635239224,20772.0958710625,13805.8795186702,198.183329662582,6966,20772,13806
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Cattle","Grazer","Cattle_Grazer","SSP585_2050",35.5972387449931,564.323189132596,528.725950387603,1485.30045876654,36,564,529
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",459.307726640148,4365.81190537748,3906.50417873734,850.520022232927,459,4366,3907
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",899.793486560473,3186.54650570003,2286.75301913956,254.141984054679,900,3187,2287
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",333.323016269882,1999.03965523625,1665.71663896637,499.730458942472,333,1999,1666
"Conservancy","Conservancy_13","Kwandu","Cattle","Grazer","Cattle_Grazer","SSP585_2050",641.666157775208,614.976151180251,-26.6900065949577,-4.15948484606039,642,615,-27
"Conservancy","Conservancy_13","Kwandu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",6481.80185489602,6031.83005613044,-449.971798765585,-6.94207889779443,6482,6032,-450
"Conservancy","Conservancy_13","Kwandu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",9207.7164325759,8700.19174632783,-507.524686248065,-5.51194956930362,9208,8700,-508
"Conservancy","Conservancy_13","Kwandu","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",2385.94442867993,2219.75295478444,-166.191473895495,-6.9654377485834,2386,2220,-166
"Conservancy","Conservancy_14","Orupembe","Cattle","Grazer","Cattle_Grazer","SSP585_2050",1858.42919090804,15789.2956519736,13930.8664610656,749.604371757576,1858,15789,13931
"Conservancy","Conservancy_14","Orupembe","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",23323.0979146,123314.619194449,99991.5212798486,428.723155242832,23323,123315,99992
"Conservancy","Conservancy_14","Orupembe","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",44867.2602024639,93734.4962531314,48867.2360506675,108.915132838853,44867,93734,48867
"Conservancy","Conservancy_14","Orupembe","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",11485.8691827986,55094.0506317648,43608.1814489663,379.668101342078,11486,55094,43608
"Conservancy","Conservancy_15","Mayuni","Cattle","Grazer","Cattle_Grazer","SSP585_2050",408.439780626153,518.564974567989,110.125193941836,26.9624064955205,408,519,110
"Conservancy","Conservancy_15","Mayuni","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",4561.24205723003,5161.91204647802,600.669989247992,13.1690004983592,4561,5162,601
"Conservancy","Conservancy_15","Mayuni","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",7632.49368643111,7388.00303681191,-244.490649619193,-3.20328662772226,7632,7388,-244
"Conservancy","Conservancy_15","Mayuni","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",1603.70683352235,1919.99361193366,316.286778411307,19.7222317570738,1604,1920,316
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Cattle","Grazer","Cattle_Grazer","SSP585_2050",255.496560333949,1220.11581465977,964.619254325819,377.546865235682,255,1220,965
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",2260.18847055246,9394.48706373706,7134.2985931846,315.650605519669,2260,9394,7134
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",2521.80885166111,6721.66658685687,4199.85773519576,166.541478051729,2522,6722,4200
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",1202.20141674894,4241.85686948026,3039.65545273133,252.84078111897,1202,4242,3040
"Conservancy","Conservancy_17","Oskop","Cattle","Grazer","Cattle_Grazer","SSP585_2050",852.156327812437,852.156327812437,0,0,852,852,0
"Conservancy","Conservancy_17","Oskop","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",6411.62421046077,6411.62421046077,0,0,6412,6412,0
"Conservancy","Conservancy_17","Oskop","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",4124.43662661219,4124.43662661219,0,0,4124,4124,0
"Conservancy","Conservancy_17","Oskop","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",2812.11588178104,2812.11588178104,0,0,2812,2812,0
"Conservancy","Conservancy_18","//Huab","Cattle","Grazer","Cattle_Grazer","SSP585_2050",3976.15402102074,10761.7313845323,6785.57736351158,170.656803726371,3976,10762,6786
"Conservancy","Conservancy_18","//Huab","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",45776.6473866852,87512.0874661499,41735.4400794647,91.1719019676484,45777,87512,41735
"Conservancy","Conservancy_18","//Huab","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",80593.0696740677,77381.930070197,-3211.13960387067,-3.98438676781649,80593,77382,-3211
"Conservancy","Conservancy_18","//Huab","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",16337.2349344696,36913.6440547379,20576.4091202682,125.947929394431,16337,36914,20576
"Conservancy","Conservancy_19","Omatendeka","Cattle","Grazer","Cattle_Grazer","SSP585_2050",4541.18045705825,8536.80206938769,3995.62161232944,87.9864090430308,4541,8537,3996
"Conservancy","Conservancy_19","Omatendeka","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",48789.7063487477,73777.3255127716,24987.6191640238,51.2149406791114,48790,73777,24988
"Conservancy","Conservancy_19","Omatendeka","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",78529.3883635986,78235.9077992136,-293.480564385056,-0.37372068024548,78529,78236,-293
"Conservancy","Conservancy_19","Omatendeka","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",18070.8573440707,30226.3799903989,12155.5226463281,67.2658879149223,18071,30226,12156
"Conservancy","Conservancy_20","//Gamaseb","Cattle","Grazer","Cattle_Grazer","SSP585_2050",801.827100046516,4295.30413428157,3493.47703423505,435.689568740241,802,4295,3493
"Conservancy","Conservancy_20","//Gamaseb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",7935.65176973508,33759.3594613763,25823.7076916412,325.413821585865,7936,33759,25824
"Conservancy","Conservancy_20","//Gamaseb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",11111.3350045689,26267.4955342585,15156.1605296896,136.402696196789,11111,26267,15156
"Conservancy","Conservancy_20","//Gamaseb","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",4774.87898631675,15782.00177348,11007.1227871633,230.521502612026,4775,15782,11007
"Conservancy","Conservancy_21","Ehi-Rovipuka","Cattle","Grazer","Cattle_Grazer","SSP585_2050",6515.66418273758,11306.7185578787,4791.05437514108,73.5313275941133,6516,11307,4791
"Conservancy","Conservancy_21","Ehi-Rovipuka","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",69936.7419843882,98618.0913161921,28681.3493318039,41.0104167251692,69937,98618,28681
"Conservancy","Conservancy_21","Ehi-Rovipuka","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",112455.57612787,107139.542450117,-5316.03367775258,-4.7272299523039,112456,107140,-5316
"Conservancy","Conservancy_21","Ehi-Rovipuka","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",25386.3718653746,39839.6265493456,14453.254683971,56.933124436282,25386,39840,14453
"Conservancy","Conservancy_22","/Audi","Cattle","Grazer","Cattle_Grazer","SSP585_2050",741.601326859234,2069.71937487945,1328.11804802022,179.087873756234,742,2070,1328
"Conservancy","Conservancy_22","/Audi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",9197.95728912418,17069.5634365161,7871.60614739189,85.5799380227543,9198,17070,7872
"Conservancy","Conservancy_22","/Audi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",17590.6163028173,15810.4103894445,-1780.2059133728,-10.1202020595929,17591,15810,-1780
"Conservancy","Conservancy_22","/Audi","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",3101.90902102798,7100.92230469151,3999.01328366353,128.921037224304,3102,7101,3999
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Cattle","Grazer","Cattle_Grazer","SSP585_2050",10123.3239224749,16966.2888459609,6842.96492348599,67.5960284970616,10123,16966,6843
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",103394.677066151,143982.890170172,40588.2131040212,39.2556118513269,103395,143983,40588
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",153905.575208526,145103.827497768,-8801.74771075742,-5.71892714011951,153906,145104,-8802
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",38105.888277298,58842.426740876,20736.538463578,54.4181999188088,38106,58842,20737
"Conservancy","Conservancy_24","Uukwaluudhi","Cattle","Grazer","Cattle_Grazer","SSP585_2050",3432.64158607482,7384.60312260908,3951.96153653426,115.128871961645,3433,7385,3952
"Conservancy","Conservancy_24","Uukwaluudhi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",41206.2848206956,64627.6666593432,23421.3818386476,56.8393436597428,41206,64628,23421
"Conservancy","Conservancy_24","Uukwaluudhi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",76120.7650754728,70824.3499763711,-5296.41509910171,-6.95791101659367,76121,70824,-5296
"Conservancy","Conservancy_24","Uukwaluudhi","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",14107.1217930635,26007.5300009127,11900.4082078492,84.3574499633275,14107,26008,11900
"Conservancy","Conservancy_25","Okamatapati","Cattle","Grazer","Cattle_Grazer","SSP585_2050",6808.17750863198,22449.7177195851,15641.5402109531,229.746362974841,6808,22450,15642
"Conservancy","Conservancy_25","Okamatapati","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",84621.2758384018,177326.923700618,92705.6478622159,109.553592691338,84621,177327,92706
"Conservancy","Conservancy_25","Okamatapati","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",162187.263992696,141221.384928478,-20965.879064218,-12.9269577327368,162187,141221,-20966
"Conservancy","Conservancy_25","Okamatapati","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",28509.3582825163,75606.6228470639,47097.2645645476,165.199314898051,28509,75607,47097
"Conservancy","Conservancy_26","Otjituuo","Cattle","Grazer","Cattle_Grazer","SSP585_2050",13471.601872407,44316.2258007692,30844.6239283622,228.960328701067,13472,44316,30845
"Conservancy","Conservancy_26","Otjituuo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",167652.67328647,350465.286736317,182812.613449848,109.042468495253,167653,350465,182813
"Conservancy","Conservancy_26","Otjituuo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",321736.132397561,280392.080191598,-41344.0522059636,-12.8502981302939,321736,280392,-41344
"Conservancy","Conservancy_26","Otjituuo","Donkeys","Grazer","Donkey_Grazer","SSP585_2050",56450.4304272844,149324.750600101,92874.3201728168,164.523670536846,56450,149325,92874
"Conservancy","Conservancy_27","Ozonahi","Cattle","Grazer","Cattle_Grazer","SSP585_2050",7153.67887173117,23179.7878462336,16026.1089745024,224.02611665771,7154,23180,16026
"Conservancy","Conservancy_27","Ozonahi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2050",88247.8457285695,183232.789356521,94984.9436279516,107.634291629173,88248,183233,94985
"Conservancy","Conservancy_27","Ozonahi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2050",167833.773389144,146352.41937299,-21481.3540161542,-12.799184325283,167834,146352,-21481
