"spatial_unit","unit_id","unit","climate_scenario","management_scenario","feeding_regime","livestock_species","mean_species_capacity_animals","median_species_capacity_animals","mean_change_from_current_pct","median_change_from_current_pct"
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","With_Intervention","Browser-Mixed",1,64333,64333,200.442776807876,200.442776807876
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","With_Intervention","Grazer",2,25876,25876,873.477193487013,873.477193487013
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","With_Intervention","Grazer-Mixed",1,88668,88668,718.880034581428,718.880034581428
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","Without_Intervention","Browser-Mixed",1,18863,18863,-11.9070140157293,-11.9070140157293
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","Without_Intervention","Grazer",2,3576,3576,-10.995382060185,-10.995382060185
"Conservancy","Conservancy_54","Marienfluss","SSP585_2090","Without_Intervention","Grazer-Mixed",1,9492,9492,-12.336232172022,-12.336232172022
"Conservancy","Conservancy_55","Puros","Current","Current","Browser-Mixed",1,22615,22615,0,0
"Conservancy","Conservancy_55","Puros","Current","Current","Grazer",2,4402,4402,0,0
"Conservancy","Conservancy_55","Puros","Current","Current","Grazer-Mixed",1,11401,11401,0,0
"Conservancy","Conservancy_55","Puros","SSP245_2050","With_Intervention","Browser-Mixed",1,81350,81350,259.717007867181,259.717007867181
"Conservancy","Conservancy_55","Puros","SSP245_2050","With_Intervention","Grazer",2,33013,33013,1062.13308652514,1062.13308652514
"Conservancy","Conservancy_55","Puros","SSP245_2050","With_Intervention","Grazer-Mixed",1,112916,112916,890.407017711805,890.407017711805
"Conservancy","Conservancy_55","Puros","SSP245_2050","Without_Intervention","Browser-Mixed",1,22090,22090,-2.32035172108699,-2.32035172108699
"Conservancy","Conservancy_55","Puros","SSP245_2050","Without_Intervention","Grazer",2,4383,4383,-1.83902572843982,-1.83902572843982
"Conservancy","Conservancy_55","Puros","SSP245_2050","Without_Intervention","Grazer-Mixed",1,11073,11073,-2.87622138969964,-2.87622138969964
"Conservancy","Conservancy_55","Puros","SSP245_2090","With_Intervention","Browser-Mixed",1,77298,77298,241.800011359091,241.800011359091
"Conservancy","Conservancy_55","Puros","SSP245_2090","With_Intervention","Grazer",2,31369,31369,1004.28501743643,1004.28501743643
"Conservancy","Conservancy_55","Puros","SSP245_2090","With_Intervention","Grazer-Mixed",1,107295,107295,841.104443916357,841.104443916357
"Conservancy","Conservancy_55","Puros","SSP245_2090","Without_Intervention","Browser-Mixed",1,20878,20878,-7.67925175744677,-7.67925175744677
"Conservancy","Conservancy_55","Puros","SSP245_2090","Without_Intervention","Grazer",2,4153,4153,-7.10912097300995,-7.10912097300995
"Conservancy","Conservancy_55","Puros","SSP245_2090","Without_Intervention","Grazer-Mixed",1,10463,10463,-8.22588583660743,-8.22588583660743
"Conservancy","Conservancy_55","Puros","SSP585_2050","With_Intervention","Browser-Mixed",1,79262,79262,250.481744987433,250.481744987433
"Conservancy","Conservancy_55","Puros","SSP585_2050","With_Intervention","Grazer",2,32165,32165,1032.30897327379,1032.30897327379
"Conservancy","Conservancy_55","Puros","SSP585_2050","With_Intervention","Grazer-Mixed",1,110017,110017,864.987357212504,864.987357212504
"Conservancy","Conservancy_55","Puros","SSP585_2050","Without_Intervention","Browser-Mixed",1,21518,21518,-4.84944934747815,-4.84944934747815
"Conservancy","Conservancy_55","Puros","SSP585_2050","Without_Intervention","Grazer",2,4270,4270,-4.37441547220933,-4.37441547220933
"Conservancy","Conservancy_55","Puros","SSP585_2050","Without_Intervention","Grazer-Mixed",1,10786,10786,-5.39206520335986,-5.39206520335986
"Conservancy","Conservancy_55","Puros","SSP585_2090","With_Intervention","Browser-Mixed",1,72899,72899,222.34810329571,222.34810329571
"Conservancy","Conservancy_55","Puros","SSP585_2090","With_Intervention","Grazer",2,29584,29584,941.445372442479,941.445372442479
"Conservancy","Conservancy_55","Puros","SSP585_2090","With_Intervention","Grazer-Mixed",1,101189,101189,787.549990179473,787.549990179473
"Conservancy","Conservancy_55","Puros","SSP585_2090","Without_Intervention","Browser-Mixed",1,19689,19689,-12.9387808660187,-12.9387808660187
"Conservancy","Conservancy_55","Puros","SSP585_2090","Without_Intervention","Grazer",2,3917,3917,-12.3998883562913,-12.3998883562913
"Conservancy","Conservancy_55","Puros","SSP585_2090","Without_Intervention","Grazer-Mixed",1,9867,9867,-13.4545023314308,-13.4545023314308
"Conservancy","Conservancy_56","Okondjombo","Current","Current","Browser-Mixed",1,34091,34091,0,0
"Conservancy","Conservancy_56","Okondjombo","Current","Current","Grazer",2,4858,4858,0,0
"Conservancy","Conservancy_56","Okondjombo","Current","Current","Grazer-Mixed",1,19227,19227,0,0
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","With_Intervention","Browser-Mixed",1,49975,49975,46.595270709744,46.595270709744
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","With_Intervention","Grazer",2,17797,17797,311.835903578379,311.835903578379
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","With_Intervention","Grazer-Mixed",1,62892,62892,227.105098093184,227.105098093184
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","Without_Intervention","Browser-Mixed",1,32853,32853,-3.62979701447146,-3.62979701447146
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","Without_Intervention","Grazer",2,4401,4401,-10.7851274903999,-10.7851274903999
"Conservancy","Conservancy_56","Okondjombo","SSP245_2050","Without_Intervention","Grazer-Mixed",1,17569,17569,-8.62279573140962,-8.62279573140962
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","With_Intervention","Browser-Mixed",1,47333,47333,38.8446604874771,38.8446604874771
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","With_Intervention","Grazer",2,16851,16851,289.930449866448,289.930449866448
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","With_Intervention","Grazer-Mixed",1,59550,59550,209.722481964382,209.722481964382
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","Without_Intervention","Browser-Mixed",1,31085,31085,-8.81572703143936,-8.81572703143936
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","Without_Intervention","Grazer",2,4133,4133,-16.3518521429989,-16.3518521429989
"Conservancy","Conservancy_56","Okondjombo","SSP245_2090","Without_Intervention","Grazer-Mixed",1,16524,16524,-14.0583541801762,-14.0583541801762
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","With_Intervention","Browser-Mixed",1,48518,48518,42.3195625082874,42.3195625082874
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","With_Intervention","Grazer",2,17281,17281,299.888937310883,299.888937310883
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","With_Intervention","Grazer-Mixed",1,61065,61065,217.604455612363,217.604455612363
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","Without_Intervention","Browser-Mixed",1,31873,31873,-6.50658549347008,-6.50658549347008
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","Without_Intervention","Grazer",2,4271,4271,-13.4311569582005,-13.4311569582005
"Conservancy","Conservancy_56","Okondjombo","SSP585_2050","Without_Intervention","Grazer-Mixed",1,17045,17045,-11.3483028417625,-11.3483028417625
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","With_Intervention","Browser-Mixed",1,45029,45029,32.0871270535946,32.0871270535946
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","With_Intervention","Grazer",2,16026,16026,270.848520027286,270.848520027286
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","With_Intervention","Grazer-Mixed",1,56639,56639,194.583941410342,194.583941410342
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","Without_Intervention","Browser-Mixed",1,29604,29604,-13.1617503256422,-13.1617503256422
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","Without_Intervention","Grazer",2,3935,3935,-20.3396463300828,-20.3396463300828
"Conservancy","Conservancy_56","Okondjombo","SSP585_2090","Without_Intervention","Grazer-Mixed",1,15739,15739,-18.142056319895,-18.142056319895
"Conservancy","Conservancy_57","Otjikongo","Current","Current","Browser-Mixed",1,24207,24207,0,0
"Conservancy","Conservancy_57","Otjikongo","Current","Current","Grazer",2,3650,3650,0,0
"Conservancy","Conservancy_57","Otjikongo","Current","Current","Grazer-Mixed",1,14557,14557,0,0
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","With_Intervention","Browser-Mixed",1,32054,32054,32.4130655671289,32.4130655671289
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","With_Intervention","Grazer",2,11180,11180,234.566344086872,234.566344086872
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","With_Intervention","Grazer-Mixed",1,39689,39689,172.654038671232,172.654038671232
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","Without_Intervention","Browser-Mixed",1,22980,22980,-5.06996290816713,-5.06996290816713
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","Without_Intervention","Grazer",2,3234,3234,-12.5774454620392,-12.5774454620392
"Conservancy","Conservancy_57","Otjikongo","SSP245_2050","Without_Intervention","Grazer-Mixed",1,13045,13045,-10.3821672509281,-10.3821672509281
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","With_Intervention","Browser-Mixed",1,30335,30335,25.3142735753078,25.3142735753078
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","With_Intervention","Grazer",2,10533,10533,215.126976326781,215.126976326781
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","With_Intervention","Grazer-Mixed",1,37411,37411,157.002296203665,157.002296203665
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","Without_Intervention","Browser-Mixed",1,21585,21585,-10.8309990932696,-10.8309990932696
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","Without_Intervention","Grazer",2,2927,2927,-21.4451713049611,-21.4451713049611
"Conservancy","Conservancy_57","Otjikongo","SSP245_2090","Without_Intervention","Grazer-Mixed",1,11891,11891,-18.3094313132491,-18.3094313132491
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","With_Intervention","Browser-Mixed",1,31028,31028,28.1763604951446,28.1763604951446
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","With_Intervention","Grazer",2,10822,10822,223.869610235373,223.869610235373
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","With_Intervention","Grazer-Mixed",1,38420,38420,163.935463780147,163.935463780147
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","Without_Intervention","Browser-Mixed",1,22243,22243,-8.1138541413712,-8.1138541413712
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","Without_Intervention","Grazer",2,3130,3130,-15.3783819144688,-15.3783819144688
"Conservancy","Conservancy_57","Otjikongo","SSP585_2050","Without_Intervention","Grazer-Mixed",1,12627,12627,-13.2549237771926,-13.2549237771926
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","With_Intervention","Browser-Mixed",1,28720,28720,18.6403254325555,18.6403254325555
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","With_Intervention","Grazer",2,9970,9970,198.292038784054,198.292038784054
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","With_Intervention","Grazer-Mixed",1,35414,35414,143.282582049282,143.282582049282
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","Without_Intervention","Browser-Mixed",1,20449,20449,-15.5237778272573,-15.5237778272573
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","Without_Intervention","Grazer",2,2772,2772,-25.5904043723509,-25.5904043723509
"Conservancy","Conservancy_57","Otjikongo","SSP585_2090","Without_Intervention","Grazer-Mixed",1,11266,11266,-22.6087129212702,-22.6087129212702
"Conservancy","Conservancy_58","Kunene River","Current","Current","Browser-Mixed",1,154274,154274,0,0
"Conservancy","Conservancy_58","Kunene River","Current","Current","Grazer",2,17060,17060,0,0
"Conservancy","Conservancy_58","Kunene River","Current","Current","Grazer-Mixed",1,81262,81262,0,0
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","With_Intervention","Browser-Mixed",1,135807,135807,-11.9705253670768,-11.9705253670768
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","With_Intervention","Grazer",2,40198,40198,150.731856914099,150.731856914099
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","With_Intervention","Grazer-Mixed",1,149109,149109,83.4911618470969,83.4911618470969
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","Without_Intervention","Browser-Mixed",1,151400,151400,-1.86280833667301,-1.86280833667301
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","Without_Intervention","Grazer",2,16517,16517,-3.3074019128165,-3.3074019128165
"Conservancy","Conservancy_58","Kunene River","SSP245_2050","Without_Intervention","Grazer-Mixed",1,79074,79074,-2.69208444847416,-2.69208444847416
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","With_Intervention","Browser-Mixed",1,130132,130132,-15.6485783331899,-15.6485783331899
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","With_Intervention","Grazer",2,38486,38486,140.055512373959,140.055512373959
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","With_Intervention","Grazer-Mixed",1,142786,142786,75.7101812263886,75.7101812263886
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","Without_Intervention","Browser-Mixed",1,145205,145205,-5.87834999320717,-5.87834999320717
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","Without_Intervention","Grazer",2,15798,15798,-7.53300926712987,-7.53300926712987
"Conservancy","Conservancy_58","Kunene River","SSP245_2090","Without_Intervention","Grazer-Mixed",1,75716,75716,-6.82541310674979,-6.82541310674979
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","With_Intervention","Browser-Mixed",1,131255,131255,-14.92097342398,-14.92097342398
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","With_Intervention","Grazer",2,38849,38849,142.3216374005,142.3216374005
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","With_Intervention","Grazer-Mixed",1,144108,144108,77.337311716366,77.337311716366
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","Without_Intervention","Browser-Mixed",1,146325,146325,-5.15269391761412,-5.15269391761412
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","Without_Intervention","Grazer",2,15963,15963,-6.54826393109869,-6.54826393109869
"Conservancy","Conservancy_58","Kunene River","SSP585_2050","Without_Intervention","Grazer-Mixed",1,76424,76424,-5.95384260324039,-5.95384260324039
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","With_Intervention","Browser-Mixed",1,124945,124945,-19.011275715576,-19.011275715576
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","With_Intervention","Grazer",2,36951,36951,130.476717075727,130.476717075727
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","With_Intervention","Grazer-Mixed",1,137089,137089,68.7002068772691,68.7002068772691
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","Without_Intervention","Browser-Mixed",1,139416,139416,-9.63120391083496,-9.63120391083496
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","Without_Intervention","Grazer",2,15168,15168,-11.2197327601082,-11.2197327601082
"Conservancy","Conservancy_58","Kunene River","SSP585_2090","Without_Intervention","Grazer-Mixed",1,72697,72697,-10.5404254003404,-10.5404254003404
"Conservancy","Conservancy_59","Ombazu","Current","Current","Browser-Mixed",1,48958,48958,0,0
"Conservancy","Conservancy_59","Ombazu","Current","Current","Grazer",2,5403,5403,0,0
"Conservancy","Conservancy_59","Ombazu","Current","Current","Grazer-Mixed",1,25777,25777,0,0
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","With_Intervention","Browser-Mixed",1,42553,42553,-13.0818319703341,-13.0818319703341
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","With_Intervention","Grazer",2,12540,12540,146.888820267986,146.888820267986
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","With_Intervention","Grazer-Mixed",1,46565,46565,80.6437128195271,80.6437128195271
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","Without_Intervention","Browser-Mixed",1,47423,47423,-3.13434744114646,-3.13434744114646
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","Without_Intervention","Grazer",2,5164,5164,-4.55592950563415,-4.55592950563415
"Conservancy","Conservancy_59","Ombazu","SSP245_2050","Without_Intervention","Grazer-Mixed",1,24755,24755,-3.96674855277045,-3.96674855277045
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","With_Intervention","Browser-Mixed",1,40629,40629,-17.0117558353616,-17.0117558353616
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","With_Intervention","Grazer",2,11978,11978,135.836714365682,135.836714365682
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","With_Intervention","Grazer-Mixed",1,44474,44474,72.5314080452428,72.5314080452428
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","Without_Intervention","Browser-Mixed",1,45295,45295,-7.48211827009174,-7.48211827009174
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","Without_Intervention","Grazer",2,4926,4926,-8.96817663245763,-8.96817663245763
"Conservancy","Conservancy_59","Ombazu","SSP245_2090","Without_Intervention","Grazer-Mixed",1,23622,23622,-8.36122336457131,-8.36122336457131
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","With_Intervention","Browser-Mixed",1,41081,41081,-16.0893401289476,-16.0893401289476
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","With_Intervention","Grazer",2,12106,12106,138.346978364697,138.346978364697
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","With_Intervention","Grazer-Mixed",1,44954,44954,74.3937102291059,74.3937102291059
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","Without_Intervention","Browser-Mixed",1,45783,45783,-6.48615524748553,-6.48615524748553
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","Without_Intervention","Grazer",2,4985,4985,-7.85827577454677,-7.85827577454677
"Conservancy","Conservancy_59","Ombazu","SSP585_2050","Without_Intervention","Grazer-Mixed",1,23898,23898,-7.28957142325037,-7.28957142325037
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","With_Intervention","Browser-Mixed",1,38851,38851,-20.6448775578403,-20.6448775578403
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","With_Intervention","Grazer",2,11454,11454,125.514218760134,125.514218760134
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","With_Intervention","Grazer-Mixed",1,42527,42527,64.9795297202601,64.9795297202601
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","Without_Intervention","Browser-Mixed",1,43312,43312,-11.532618994095,-11.532618994095
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","Without_Intervention","Grazer",2,4710,4710,-12.9532517259457,-12.9532517259457
"Conservancy","Conservancy_59","Ombazu","SSP585_2090","Without_Intervention","Grazer-Mixed",1,22588,22588,-12.3729566884611,-12.3729566884611
"Conservancy","Conservancy_6","Otjombinde","Current","Current","Browser-Mixed",1,333119,333119,0,0
"Conservancy","Conservancy_6","Otjombinde","Current","Current","Grazer",2,36855,36855,0,0
"Conservancy","Conservancy_6","Otjombinde","Current","Current","Grazer-Mixed",1,175605,175605,0,0
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","With_Intervention","Browser-Mixed",1,275212,275212,-17.3831577484862,-17.3831577484862
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","With_Intervention","Grazer",2,95603,95603,177.404088538692,177.404088538692
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","With_Intervention","Grazer-Mixed",1,345750,345750,96.8910040064296,96.8910040064296
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","Without_Intervention","Browser-Mixed",1,316095,316095,-5.11046953585281,-5.11046953585281
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","Without_Intervention","Grazer",2,34434,34434,-6.7161461275889,-6.7161461275889
"Conservancy","Conservancy_6","Otjombinde","SSP245_2050","Without_Intervention","Grazer-Mixed",1,164977,164977,-6.05177078022067,-6.05177078022067
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","With_Intervention","Browser-Mixed",1,266473,266473,-20.0065294297145,-20.0065294297145
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","With_Intervention","Grazer",2,92538,92538,168.508474013088,168.508474013088
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","With_Intervention","Grazer-Mixed",1,334681,334681,90.5879497212492,90.5879497212492
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","Without_Intervention","Browser-Mixed",1,306075,306075,-8.11819422986462,-8.11819422986462
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","Without_Intervention","Grazer",2,33285,33285,-9.8455287012115,-9.8455287012115
"Conservancy","Conservancy_6","Otjombinde","SSP245_2090","Without_Intervention","Grazer-Mixed",1,159570,159570,-9.13088871600246,-9.13088871600246
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","With_Intervention","Browser-Mixed",1,268211,268211,-19.4848766456947,-19.4848766456947
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","With_Intervention","Grazer",2,93170,93170,170.343859877399,170.343859877399
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","With_Intervention","Grazer-Mixed",1,336951,336951,91.880318758935,91.880318758935
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","Without_Intervention","Browser-Mixed",1,308053,308053,-7.52456251465511,-7.52456251465511
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","Without_Intervention","Grazer",2,33558,33558,-9.09000223461882,-9.09000223461882
"Conservancy","Conservancy_6","Otjombinde","SSP585_2050","Without_Intervention","Grazer-Mixed",1,160780,160780,-8.44227582158968,-8.44227582158968
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","With_Intervention","Browser-Mixed",1,249283,249283,-25.1669375200012,-25.1669375200012
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","With_Intervention","Grazer",2,86569,86569,151.187633759925,151.187633759925
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","With_Intervention","Grazer-Mixed",1,313092,313092,78.2934852578979,78.2934852578979
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","Without_Intervention","Browser-Mixed",1,286331,286331,-14.0454720256771,-14.0454720256771
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","Without_Intervention","Grazer",2,31137,31137,-15.6614543265814,-15.6614543265814
"Conservancy","Conservancy_6","Otjombinde","SSP585_2090","Without_Intervention","Grazer-Mixed",1,149276,149276,-14.9928834531712,-14.9928834531712
"Conservancy","Conservancy_60","Ombombo","Current","Current","Browser-Mixed",1,83282,83282,0,0
"Conservancy","Conservancy_60","Ombombo","Current","Current","Grazer",2,9636,9636,0,0
"Conservancy","Conservancy_60","Ombombo","Current","Current","Grazer-Mixed",1,45233,45233,0,0
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","With_Intervention","Browser-Mixed",1,73199,73199,-12.1066318759666,-12.1066318759666
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","With_Intervention","Grazer",2,21657,21657,137.785696839984,137.785696839984
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","With_Intervention","Grazer-Mixed",1,80356,80356,77.6502419644857,77.6502419644857
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","Without_Intervention","Browser-Mixed",1,81397,81397,-2.26266416351561,-2.26266416351561
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","Without_Intervention","Grazer",2,9227,9227,-4.45815134071441,-4.45815134071441
"Conservancy","Conservancy_60","Ombombo","SSP245_2050","Without_Intervention","Grazer-Mixed",1,43598,43598,-3.61342925168142,-3.61342925168142
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","With_Intervention","Browser-Mixed",1,70206,70206,-15.7000775041187,-15.7000775041187
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","With_Intervention","Grazer",2,20773,20773,128.063219072293,128.063219072293
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","With_Intervention","Grazer-Mixed",1,77061,77061,70.3658272977138,70.3658272977138
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","Without_Intervention","Browser-Mixed",1,78108,78108,-6.21166774664727,-6.21166774664727
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","Without_Intervention","Grazer",2,8818,8818,-8.74965516391234,-8.74965516391234
"Conservancy","Conservancy_60","Ombombo","SSP245_2090","Without_Intervention","Grazer-Mixed",1,41711,41711,-7.78630569717182,-7.78630569717182
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","With_Intervention","Browser-Mixed",1,70649,70649,-15.1681563378641,-15.1681563378641
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","With_Intervention","Grazer",2,20903,20903,129.503571999236,129.503571999236
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","With_Intervention","Grazer-Mixed",1,77557,77557,71.4625899733078,71.4625899733078
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","Without_Intervention","Browser-Mixed",1,78562,78562,-5.66758457359538,-5.66758457359538
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","Without_Intervention","Grazer",2,8906,8906,-7.78151460107582,-7.78151460107582
"Conservancy","Conservancy_60","Ombombo","SSP585_2050","Without_Intervention","Grazer-Mixed",1,42081,42081,-6.96824722854569,-6.96824722854569
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","With_Intervention","Browser-Mixed",1,67172,67172,-19.3440873393789,-19.3440873393789
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","With_Intervention","Grazer",2,19875,19875,118.206478133546,118.206478133546
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","With_Intervention","Grazer-Mixed",1,73730,73730,63.0024680746728,63.0024680746728
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","Without_Intervention","Browser-Mixed",1,74732,74732,-10.2663835398601,-10.2663835398601
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","Without_Intervention","Grazer",2,8437,8437,-12.6875754593358,-12.6875754593358
"Conservancy","Conservancy_60","Ombombo","SSP585_2090","Without_Intervention","Grazer-Mixed",1,39909,39909,-11.7687291108692,-11.7687291108692
"Conservancy","Conservancy_61","Otjikondavirongo","Current","Current","Browser-Mixed",1,24256,24256,0,0
"Conservancy","Conservancy_61","Otjikondavirongo","Current","Current","Grazer",2,3313,3313,0,0
"Conservancy","Conservancy_61","Otjikondavirongo","Current","Current","Grazer-Mixed",1,13440,13440,0,0
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","With_Intervention","Browser-Mixed",1,32841,32841,35.3941610383849,35.3941610383849
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","With_Intervention","Grazer",2,11472,11472,287.343805448371,287.343805448371
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","With_Intervention","Grazer-Mixed",1,40694,40694,202.777195299668,202.777195299668
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","Without_Intervention","Browser-Mixed",1,22835,22835,-5.85941320500879,-5.85941320500879
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","Without_Intervention","Grazer",2,2991,2991,-10.7567521501268,-10.7567521501268
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2050","Without_Intervention","Grazer-Mixed",1,12187,12187,-9.3227776923159,-9.3227776923159
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","With_Intervention","Browser-Mixed",1,31127,31127,28.3271196574658,28.3271196574658
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","With_Intervention","Grazer",2,10887,10887,267.631108667273,267.631108667273
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","With_Intervention","Grazer-Mixed",1,38613,38613,187.295194825008,187.295194825008
